Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,calculated_roa_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:CBI,CLAL BIOTECHNOLOGY,Healthcare,Israel,957.8068900000001,-0.3753632265446549,22855440.102932997,2814206.8528,-346213152.792,24018374.768000003,33401919.456,-1439543558.5279999,33401919.456,-1439543558.5279999,24018374.768000003,22855440.102932997,2814206.8528,24018374.768000003,33401919.456,33401919.456,24018374.768000003,1.485203,1.485203,0.0045830041080105735,0.8499540000000001,0.8499540000000001,0.8499540000000001,1.164785,0.028599603416017156,0.8499540000000001,0.00022248741271901367,-3.157012,3.491318,3.491318e-05,-36938975.968991995,-36939000.0,-31290066.666667,-36939000.0,1.39068,-0.09766699999999999,0.0,1.274044,1.0,1.154734,0.012694433791550384,0.05105,0.0,0.6859999999999999,196.8,0.003486,0.277916,0.03785697453144645,156846000,109188000,0.696148,10000000,116616708,9145192898,10.9188,0.31484,1.954716,0.31484,1.954716,0.31484,1.954716,0.31484,5.861064,0.02526520546142512,1.954716,14.231117000000001,0.03766470760187788,2.699634,2.699634,2.7514372008668564e-05,-8627921.653867,-11013137.912,739.852956,105888.72086900001,105888.72086900001,0.006516948572165573,0.405654,0.48601300000000003,0.48601300000000003,0.6981470000000001,0.10404598519966886,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,1.196428,87.3,267.8,213.02237999999997,-7.615341,125.429553,-26.512323,1.213296,3.190079,0.04528379338990242,5.865625,4.863009,1.327374,0.698681,0.295613,0.296381,6.052678,3.809427,4.873009,0.708681,0.306381,3.8194269999999997,4.346218,0.007120902821486558,213049557.221333,186353045.258133,186353045.258133,0.19924,0.2875762277631436,148842800.0,115985666.666667,115985666.666667,36739297.0112,39228625.32,39228625.32,11.370233,0.23221297328711007,None
TLV:SEMG,SEACH MEDICAL,Industrials,Israel,12426.389804,-0.35903550478289514,22562666.666667003,-9391933.333333,4611000.0,36803000.0,11693000.0,15864000.0,11693000.0,15864000.0,36803000.0,22562666.666667003,-9391933.333333,36803000.0,11693000.0,11693000.0,36803000.0,1.501722,1.501722,0.00463397804548594,4.381739,4.381739,4.381739,1.535012,0.03768998951637197,4.381739,0.0011469818052741655,4.836775,4.414445,4.414445e-05,12271069.318829,14414000.0,6809133.333333001,14414000.0,0.31004,0.0,0.0,0.0,0.0,0.187166,0.002057587630596587,0.04487,0.0,0.034,48.8,0.000697,0.595917,0.08117422059851169,336121984,10114000,0.03009,10000000,48987524,5007516580,1.0114,0.848,0.5150399999999999,0.041963,0.5150399999999999,0.041963,0.5150399999999999,0.646491,8.290464,0.035737585586942636,0.5150399999999999,7.426632000000001,0.01965565477022988,6.77773,6.77773,6.907787670266162e-05,1707933.333333,-2745000.0,28.682340000000003,178460.92543499998,178460.92543499998,0.010983423575772516,0.46407299999999996,0.20594400000000002,0.20594400000000002,0.45481000000000005,0.06778107551656226,USD,ILS,1.0,0.30591199999999996,0,0,0,0,48.8,46.5,84.0,65.55524399999999,-25.558968,4.946237,-41.904762,0.12266700000000001,0.12366700000000001,0.0017554771769442271,3.178004,6.121065,1.780025,0.452211,0.0,0.0,2.922116,6.205792,6.131065,0.462211,0.01,6.2157919999999995,6.1734290000000005,0.010114630233537971,53053857.142857,92779466.666667,92779466.666667,0.14603,0.2107747266625771,23696857.142857,54176866.666667,54176866.666667,16523000.0,15463266.666667001,15463266.666667001,14.002609,0.28597368846063637,None
TLV:ARYT,ARYT INDUSTRIES,Technology,Israel,7881.313956999999,-0.32443786289596305,16349813.540267002,5215758.811733,-20918099.406933,15778023.224000001,3593854.1760000004,-84835515.84,3593854.1760000004,-84835515.84,15778023.224000001,16349813.540267002,5215758.811733,15778023.224000001,3593854.1760000004,3593854.1760000004,15778023.224000001,0.5426880000000001,0.5426880000000001,0.0016746137284721634,3.174464,3.174464,3.174464,0.725316,0.01780908060396717,1.058155,0.00027698695247706093,1.757464,1.7381369999999998,1.7381369999999997e-05,16282872.149695002,16641000.0,19669666.666667003,16641000.0,0.22776999999999997,0.784459,2.5,0.569209,2.5,0.653432,0.007183428617569372,0.01,0.0,0.122,126.9,0.0009609999999999999,0.5746060000000001,0.07827129315194635,96594704,11748000,0.12162200000000001,65,27987171,3740964075,180738.461538,-0.649,0.024356,-0.235448,0.024356,-0.235448,0.024356,-0.545612,0.195439,0.0008424761255252398,0.024356,1.810634,0.00479210452587935,-5.818172,17187.530475,0.17517341513682147,3526553.5360000003,1359472.928,7.936126,20.586781,20.586781,1.2670187338405455e-06,0.270976,0.266895,0.266895,0.5176189999999999,0.07714160314814413,ILS,ILS,0.30591199999999996,0.30591199999999996,12,12,16,16,-0.017802000000000002,117.9,161.8,128.40489,-1.171988,7.6335880000000005,-21.569839,0.41002299999999997,0.41102299999999997,0.005834551624112713,4.732334,4.789294,0.190585,0.12932000000000002,0.574294,0.719833,5.099256,5.306086,4.799294000000001,0.13932,0.729833,5.316086,5.05769,0.008286588245505482,24803141.018667,24915369.9344,24915369.9344,0.164242,0.23706130696784902,58627000.0,59078400.0,59078400.0,5265438.9205330005,5255996.4368,5255996.4368,20.686212,0.42247215114830944,None
TLV:TLSY,TELSYS LTD,Technology,Israel,45.349136,-0.31125018486578754,100501697.6368,12475907.125333,65531081.838933,90218955.216,12521895.896,251860102.808,12521895.896,251860102.808,90218955.216,100501697.6368,12475907.125333,90218955.216,12521895.896,12521895.896,90218955.216,0.758662,0.758662,0.0023410611630810857,5.474871,5.474871,5.474871,0.7686609999999999,0.018873354105143146,1.824957,0.00047770815979859257,2.531422,2.512782,2.512782e-05,89718755.770393,91040000.0,79223133.333333,91040000.0,0.13879,0.327817,2.5,0.37844,2.5,0.33974099999999996,0.0037349031298767672,0.32571,0.0,6.381,11750.0,0.000543,1.090769,0.1485816370870742,6488940,40933000,6.308118,72,223771387,22669209028,568513.888889,0.084,0.019273,0.177203,0.019273,0.177203,0.019273,0.107301,3.5256800000000004,0.01519809877374438,0.019273,1.638277,0.004335936819005963,51.023568,51.023568,0.0005200265781071052,27252782.344,41481667.2,8.210956,5.394465,5.394465,3.3200373647765226e-07,0.48508100000000004,0.597276,0.597276,0.773836,0.11532604022214653,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,11750.0,7507.0,17000.0,13535.595,-13.191847000000001,56.52058100000001,-30.882353000000002,0.8939219999999999,0.8949219999999999,0.012703592277206379,3.2969190000000004,2.932802,0.59418,0.211127,1.7338930000000001,1.167015,2.110791,1.925686,2.942802,0.221127,1.177015,1.935686,2.439244,0.0039964906228574255,110728295.008533,109211134.6416,109211134.6416,0.134658,0.19436076931404034,78678200.0,71795666.666667,71795666.666667,34433556.690666996,38394097.384,38394097.384,19.021448,0.3884728656225561,None
TLV:WILC,G. WILLI-FOOD,Consumer Defensive,Israel,0.009926,-0.2861406239928219,413584533.333333,46578200.0,378865133.333333,441700000.0,71505000.0,1631558000.0,71505000.0,1631558000.0,441700000.0,413584533.333333,46578200.0,441700000.0,71505000.0,71505000.0,441700000.0,0.44020699999999996,0.44020699999999996,0.0013583802950674153,3.987571,3.987571,3.987571,0.44017700000000004,0.010807906723431522,3.987571,0.0010438027879430768,3.3815510000000004,3.353915,3.353915e-05,58451586.12267099,59407000.0,54496000.0,59407000.0,0.16189,0.0,0.0,0.0,0.0,0.10250899999999999,0.0011269207571077307,0.10323,0.0,5.196000000000001,6811.0,0.000763,0.473944,0.06455938462460548,100000000,71509000,0.71509,181,194426253,194426253,395077.348066,16.342,0.144938,0.311184,0.144938,0.311184,0.144938,12.334296,35.370217,0.1524698927908297,0.144938,4.057067,0.010737614080203815,0.323291,0.323291,3.29494621902616e-06,38293133.333333,60441000.0,5.077314,3.2167939999999997,3.2167939999999997,1.9797841444497144e-07,0.076272,0.080236,0.080236,0.28425900000000004,0.04236358203483317,USD,ILS,1.0,0.30591199999999996,0,0,0,0,6811.0,6670.0,6920.0,6811.0,0.0,2.113943,-1.575145,1.128,2.05994,0.02924124993631681,14.527346,13.492159,0.9789129999999999,1.496489,1.362111,1.3059399999999999,14.428954999999998,13.774257999999998,13.502158999999999,1.506489,1.3159399999999999,13.784258,13.643208999999999,0.022353219618121038,570538133.333333,637020000.0,637020000.0,0.132249,0.19088370079024286,485277000.0,538916800.0,538916800.0,40624333.333333,47366666.666667,47366666.666667,2.8390020000000002,0.057980614433147684,None
TLV:KMDA,KAMADA LTD,Healthcare,Israel,43810.413176,-0.2810046482025963,127098600.0,18507800.0,-57757800.0,124856000.0,14609000.0,-183138000.0,14609000.0,-183138000.0,124856000.0,127098600.0,18507800.0,124856000.0,14609000.0,14609000.0,124856000.0,1.810387,1.810387,0.0055864491642482125,17.497022,17.497022,17.497022,2.012835,0.04942223907577698,17.497022,0.004580091575623694,10.167291,10.054262,0.00010054261999999999,22737458.117704,23243000.0,23945000.0,23243000.0,0.11700999999999999,0.819574,5.625,0.260226,2.5,0.569394,0.006259566648514757,0.41263999999999995,0.0,0.321,1858.0,0.000173,1.387829,0.18904635611840553,44745400,14609000,0.326492,408,226038367,25131452250,35806.372549,-0.485,0.075143,0.186858,0.075143,0.186858,0.075143,-0.317035,0.218296,0.0009410054712603817,0.075143,2.991229,0.007916719794746792,-55.189493999999996,1811.939056,0.018467083035633623,19188266.666667003,23127000.0,11.780031,9.773786999999999,9.773786999999999,6.015302358133204e-07,0.226284,0.170672,0.170672,0.414125,0.061717723661081206,USD,ILS,1.0,0.30591199999999996,0,0,0,0,1858.0,1811.0,4500.0,2052.797,-9.489346000000001,2.5952509999999998,-58.711110999999995,0.034957,0.035956999999999996,0.0005104166257076145,5.677618,6.8923570000000005,1.353834,2.018018,0.769271,1.262899,5.8168940000000005,7.538238000000001,6.902357,2.028018,1.272899,7.5482380000000004,7.2252979999999996,0.011838026742855784,185256666.66666698,209711000.0,209711000.0,0.08966299999999999,0.12941651932306136,127266400.0,152277266.66666698,152277266.66666698,32948400.0,30542000.0,30542000.0,22.233112,0.45406431362886984,None
TLV:FBRT,FMS ENTERPR. MIGUN,Industrials,Israel,286567.471187,-0.2645435484390954,70074866.666667,19401800.0,80217200.0,63915000.0,17283000.0,347458000.0,17283000.0,347458000.0,63915000.0,70074866.666667,19401800.0,63915000.0,17283000.0,17283000.0,63915000.0,3.631481,3.631481,0.011205937734546959,14.636363000000001,14.636363000000001,14.636363000000001,3.9669809999999996,0.0974034550229228,14.636363000000001,0.0038312738518629253,10.202777000000001,10.202767,0.00010202767,22748953.346126,22749000.0,24680200.0,22749000.0,0.27041,0.686722,2.5,1.698821,6.25,1.215591,0.013363458135903616,0.05952999999999999,0.0,1.8840000000000001,9133.0,0.000206,2.561771,0.3489575969084115,9194940,17283000,1.879621,123,232102022,25354962659,140512.195122,0.14400000000000002,-0.11294100000000001,-0.038737,-0.11294100000000001,-0.038737,-0.11294100000000001,0.098316,3.385534,0.014593973399137159,-0.11294100000000001,0.238706,0.000631769923106799,148.871018,148.871018,0.0015172769977564342,24874600.0,28084000.0,9.330885,8.264564,8.264564,5.086447179393493e-07,0.161301,0.20027999999999999,0.20027999999999999,0.44852700000000006,0.06684470978698165,USD,ILS,1.0,0.30591199999999996,0,0,0,0,9133.0,7215.0,10300.0,9074.378,0.646017,26.583507,-11.330097,1.243436,3.696073,0.052466476875963515,7.446438000000001,6.705338,0.14115999999999998,0.21099400000000001,0.193473,0.16403099999999998,11.972624,10.778097,6.715338,0.220994,0.174031,10.788097,8.751717,0.014338932441527752,106452600.0,119638000.0,119638000.0,0.164461,0.23737740410637606,78373333.333333,87185066.666667,87185066.666667,14487000.0,19925200.0,19925200.0,27.741783,0.5665672739262075,None
TLV:SPNTC,SPUNTECH INDUSTRIE,Consumer Cyclical,Israel,0.001294,-0.2549412382790822,205875859.638933,18224972.523732997,59555559.984,219111611.384,30920667.224,248038038.28,30920667.224,248038038.28,219111611.384,205875859.638933,18224972.523732997,219111611.384,30920667.224,30920667.224,219111611.384,0.330691,0.330691,0.0010204384259135785,1.736405,1.736405,1.736405,0.24291,0.005964302137978019,1.736405,0.0004545284284589035,1.50111,1.5010860000000001,1.5010860000000001e-05,157731896.78011,157737000.0,107751333.333333,157737000.0,0.14112,0.214184,2.5,0.693453,4.375,0.48761400000000005,0.0053605277395772965,0.05231,0.0,1.51,853.0,0.0017699999999999999,0.67874,0.09245614823714347,66357000,101077000,1.5232299999999999,402,236765296,17398617133,251435.32338299998,1.232,0.104619,1.322976,0.104619,1.322976,0.104619,1.254744,11.451536,0.049363973826067484,0.104619,3.484494,0.009222216896291265,1.383872,1.383872,1.4104270808702283e-05,29850709.4128,41504916.511999995,7.931647,5.704512,5.704512,3.510856588710104e-07,1.514779,1.443495,1.443495,1.2024549999999998,0.1792038283245044,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,853.0,843.5,1240.0,923.9056,-7.67455,1.12626,-31.209677000000003,0.047918999999999996,0.048919,0.0006944147429705146,1.6750009999999997,1.694677,0.0,0.0,0.007944,0.001986,0.9695959999999999,1.150765,1.704677,0.01,0.011986,1.160765,1.432721,0.0023473896181238586,184565213.9536,189104805.274667,189104805.274667,0.18351099999999998,0.26487352506044093,-14053066.666667001,26478200.0,26478200.0,110656956.330133,111689021.8416,111689021.8416,9.969047999999999,0.20359673165201783,None
TLV:BIOV,BIO VIEW,Healthcare,Israel,458708.59567700006,-0.23182582621899173,8752346.261333,249053.156267,-8491484.901867,8547487.192,740001.128,-33049202.92,740001.128,-33049202.92,8547487.192,8752346.261333,249053.156267,8547487.192,740001.128,740001.128,8547487.192,0.362506,0.362506,0.0011186123965400562,5.590008,5.590008,5.590008,0.47152200000000005,0.011577537658818788,5.590008,0.001463263208360203,3.021799,2.8133630000000003,2.8133630000000003e-05,3888555.2743470003,4425000.0,2810866.666667,4425000.0,0.08657999999999999,0.02419,1.0,0.08427799999999999,1.0,0.087009,0.0009565233116622595,0.11155,0.0,0.172,305.1,0.0005639999999999999,0.551308,0.07509770187748341,13702600,2419000,0.176536,32,10129403,1317479443,75593.75,-0.132044,-0.050926,-0.132044,-0.050926,-0.132044,-0.050926,-0.132044,0.236796,0.00102075315888781,-0.050926,0.244907,0.0006481817656796094,-42.334463,2362.141669,0.024074687390232618,281520.61653299996,763250.44,35.981035999999996,13.271401999999998,13.271401999999998,8.167918509614923e-07,0.41072600000000004,0.42328000000000005,0.42328000000000005,0.6516,0.09710900993072263,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,0.10623599999999998,265.0,497.0,353.9203,-13.794151000000001,15.132075,-38.611670000000004,0.34569,0.34669,0.004921332145801176,3.492259,3.4322489999999997,0.070671,0.10233099999999999,9.462403,9.703058,3.0012119999999998,3.375122,3.442249,0.112331,9.713058,3.385122,3.4136849999999996,0.00559302804142966,10616655.565867,11168908.3024,11168908.3024,0.086255,0.12449752823584599,17296800.0,18304266.666667003,18304266.666667003,3085000.1552,3329709.361067,3329709.361067,15.399435,0.31450090673529624,None
TLV:AVER,AVERBUCH FORMICA,Consumer Cyclical,Israel,12464.513906,-0.22207545256068206,6113671.714133,722604.932267,13696434.822933,5528135.752,1707906.696,52410679.312,1707906.696,52410679.312,5528135.752,6113671.714133,722604.932267,5528135.752,1707906.696,1707906.696,5528135.752,2.367453,2.367453,0.007305430183296126,6.737760000000001,6.737760000000001,6.737760000000001,2.49605,0.061286881361409716,6.737760000000001,0.0017637034356231766,7.867445,7.707825,7.707825e-05,5668007.698888,5898000.0,4528266.666666999,5898000.0,0.30895,0.138466,1.0,0.973076,2.5,0.674096,0.007410595895807129,0.01,0.0,0.795,1611.0,0.000493,0.48673500000000003,0.06630174044878161,8420790,5583000,0.6630020000000001,139,42783286,4510612275,40165.467626,0.260925,-0.102124,0.260925,-0.102124,0.260925,-0.102124,0.260925,5.358079,0.023096995155409878,-0.102124,0.239788,0.0006346335924607389,25.822623999999998,25.822623999999998,0.00026318133605369206,947796.952533,1135545.344,45.139717,37.676421999999995,37.676421999999995,2.318805086530141e-06,0.430924,0.451917,0.451917,0.673248,0.10033524665107298,ILS,ILS,0.30591199999999996,0.30591199999999996,86,43,32,27,-0.24895100000000003,1450.0,2689.0,1800.4685,-10.523289,11.103448,-40.089253,0.259887,0.260887,0.0037033418313814396,3.3457209999999997,3.219145,0.133239,0.125345,15.913319,16.069138,0.95273,0.972391,3.229145,0.135345,16.079138,0.982391,2.105768,0.0034501189983098188,34238303.258133,34133538.5952,34133538.5952,0.070036,0.10108757622776314,-967400.0,-499000.0,-499000.0,10307541.686933,10646349.424,10646349.424,16.032722,0.3274344549936366,None
TLV:MGOR,MEGA OR HOLDINGS L,Real Estate,Israel,14.466903,-0.2188414395980869,212456133.33333302,298599000.0,1037012666.666667,270334000.0,459827000.0,4810282000.0,459827000.0,4810282000.0,270334000.0,212456133.33333302,298599000.0,270334000.0,459827000.0,459827000.0,270334000.0,7.6866509999999995,7.6866509999999995,0.02371928491246219,2.69066,2.69066,2.69066,4.410965,0.10830483710035081,2.69066,0.0007043180947516467,8.631307000000001,8.514235000000001,8.514235000000002e-05,247462020.786816,254175000.0,182531866.66666698,254175000.0,1.7009599999999998,0.0,0.0,0.0,0.0,0.981977,0.010795249824916624,0.36975,0.0,12.187999999999999,10900.0,0.001118,0.584622,0.07963564589488653,36361600,459827008,12.645951,10000000,2077978907,119243385392,45.982701,212.74200000000002,0.14468699999999998,0.366883,0.14468699999999998,0.366883,0.14468699999999998,159.648221,126.601977,0.5457413467465323,0.14468699999999998,4.053774,0.01072889867985028,0.016854,0.016854,1.7177410931781863e-07,27507533.333333,52338000.0,75.542175,39.703063,39.703063,2.4435352283512128e-06,1.770145,1.6897970000000002,1.6897970000000002,1.300922,0.19387852580892503,USD,ILS,1.0,0.30591199999999996,0,0,0,0,10900.0,7077.0,12020.0,10126.622,7.637078,54.020065,-9.317803999999999,1.546834,13.698155999999999,0.19444799521474299,1.582484,1.605432,39.346755,18.626922,1.57968,1.4158030000000001,1.9021700000000001,1.319475,1.615432,18.636922,1.4258030000000002,1.329475,1.4724540000000002,0.002412488706988275,4397197266.666667,5374800333.333333,5374800333.333333,0.10555199999999999,0.15235016057445963,326763000.0,94743066.666667,94743066.666667,2759391200.0,3349824600.0,3349824600.0,4.778544,0.09759165975079667,None
TLV:SALG,SHALAG INDUSTRIES,Consumer Cyclical,Israel,0.010052,-0.20993559837494466,169539469.12586698,13861321.390933,67217166.812267,209127561.44,23107980.656,299900829.2,23107980.656,299900829.2,209127561.44,169539469.12586698,13861321.390933,209127561.44,23107980.656,23107980.656,209127561.44,0.28664,0.28664,0.0008845068973871927,2.001224,2.001224,2.001224,0.22121799999999997,0.005431686593220623,2.001224,0.0005238485259569287,1.4310559999999999,1.40802,1.4080200000000001e-05,141426788.371099,145980000.0,100458600.0,145980000.0,0.1105,0.19626400000000002,2.5,0.304548,2.5,0.255889,0.0028130859301674985,0.25944,0.0,2.056,1355.0,0.001517,0.389669,0.053079669427791874,36755000,75538000,2.055176,138,195873799,15122905324,547376.811594,1.046,0.279504,3.385132,0.279504,3.385132,0.279504,1.630783,13.020211999999999,0.05612604321183199,0.279504,5.536818,0.014653988932479038,1.227155,1.227155,1.250702842766748e-05,24846804.858133,33650014.088,7.883259,5.820913,5.820913,3.5824958836721346e-07,0.992223,1.02119,1.02119,1.011539,0.15075130570336592,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,1355.0,1089.0,1717.0,1280.4406,5.8229489999999995,24.426079,-21.083285,0.847134,0.848134,0.012039427494727091,2.163965,2.0093509999999997,0.0027300000000000002,0.000682,0.06375700000000001,0.062835,2.341157,2.271309,2.019351,0.010681999999999999,0.072835,2.281309,2.15033,0.003523129986606099,214451898.6176,236655256.70133302,236655256.70133302,0.117644,0.16980334139212644,186803733.33333302,210980066.66666698,210980066.66666698,105496322.8608,117801449.5136,117801449.5136,9.095355,0.18575339904219929,None
TLV:SHVA,AUTOMATIC BANK,Technology,Israel,8.746266,-0.19266683368196313,80650666.666667,25441266.666667003,178185866.66666698,90562000.0,35317000.0,716614000.0,35317000.0,716614000.0,90562000.0,80650666.666667,25441266.666667003,90562000.0,35317000.0,35317000.0,90562000.0,1.86851,1.86851,0.005765803735825228,6.1010919999999995,6.1010919999999995,6.1010919999999995,2.403734,0.05902019610279716,2.033697,0.0005323487903867973,4.201701,4.173578,4.173578e-05,40819557.408082,41366000.0,35197800.0,41366000.0,0.38998,0.0,0.0,0.0,0.0,0.232846,0.002559765392399757,0.30651999999999996,0.0,0.892,1789.0,0.000499,1.153736,0.15715883348930218,40000000,35317000,0.882925,95,169215599,21768696823,371757.894737,4.062,0.089657,0.219633,0.089657,0.219633,0.089657,3.101408,17.860815,0.07699236191304236,0.089657,3.244277,0.008586447893338067,1.9672009999999998,1.9672009999999998,2.004949564638199e-05,33234266.666667,36701000.0,5.0916,4.610654,4.610654,2.8376388679982786e-07,0.162984,0.174504,0.174504,0.41873699999999997,0.06240505753738644,USD,ILS,1.0,0.30591199999999996,0,0,0,0,1789.0,762.3,1994.0,1744.5664,2.546971,134.684507,-10.280842999999999,1.667127,21.468994,0.3047565557420536,7.812989999999999,6.734239,0.055917999999999995,0.061553,1.236305,1.412996,9.626274,9.495517999999999,6.744239,0.07155299999999999,1.422996,9.505517999999999,8.124878,0.013311910878477348,207626000.0,215628533.33333302,215628533.33333302,0.18378599999999998,0.2652704506910114,156090466.66666698,159590800.0,159590800.0,28480466.666667,32042733.333333,32042733.333333,20.352009,0.4156467613509788,None
TLV:HRON,HIRON TRADE INVS,Real Estate,Israel,10.1751,-0.18318532651421032,37211156.074133,19529727.992,214429750.5888,39372709.872,22016792.551999997,891370974.28,22016792.551999997,891370974.28,39372709.872,37211156.074133,19529727.992,39372709.872,22016792.551999997,22016792.551999997,39372709.872,1.8162,1.8162,0.005604386781449273,2.775225,2.775225,2.775225,1.877607,0.04610191200190398,2.775225,0.000726454172770673,3.796368,3.796381,3.796381e-05,61571436.50281999,61571000.0,49792533.333333,61571000.0,0.55919,1.3148469999999999,2.5,3.907658,6.25,2.698503,0.029665678563028448,0.06752999999999999,0.0,180.975,164180.0,0.001102,0.251251,0.034224739518417265,481157,71971000,149.579036,30,233749483,24165933599,2399033.333333,2.211,0.020437,0.020696,0.020437,0.020696,0.020437,1.6634240000000002,13.147379,0.0566742201952113,0.020437,1.679572,0.004445230003821994,1.6683810000000001,1.6683810000000001,1.700395516066047e-05,14118940.0832,13672430.928,16.555739000000003,17.096410000000002,17.096410000000002,1.052202952536331e-06,0.40431,0.383915,0.383915,0.620609,0.0924903706938242,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,164180.0,140000.0,174000.0,154091.47,6.547105,17.271429,-5.6436779999999995,1.422353,8.280265,0.11753997611772007,3.5038169999999997,3.61035,0.308125,0.309848,0.049339,0.035742,0.366269,0.30988000000000004,3.62035,0.319848,0.045742000000000005,0.31988,1.970115,0.003227863273805637,315581796.743467,329621933.895467,329621933.895467,0.08679400000000001,0.12527550247176417,-97960000.0,-98373733.333333,-98373733.333333,91027888.514667,91358966.8752,91358966.8752,12.762186999999999,0.26064069126077744,None
TLV:IMCO,IMCO INDUSTRIES,Industrials,Israel,14.586572,-0.1801140114356329,48075579.965867,214750.224,24860693.262932997,50195570.52,650980.736,100533696.032,650980.736,100533696.032,50195570.52,48075579.965867,214750.224,50195570.52,650980.736,650980.736,50195570.52,0.18783,0.18783,0.0005796013485076626,13.683263,13.683263,13.683263,0.177544,0.004359334975032603,13.683263,0.003581786523063376,4.054864,3.809758,3.809758e-05,8651126.027914,9697000.0,7262333.333333001,9697000.0,0.012969999999999999,0.004175,1.0,0.0043289999999999995,1.0,0.019244999999999998,0.0002115676669418127,0.09774,0.0,0.425,1923.0,0.000221,0.33314499999999997,0.04538012126066411,5009510,2128000,0.424792,180,30838259,2913223881,11822.222222,11.611033,0.062447,11.611033,0.062447,11.611033,0.062447,11.611033,34.324965,0.1479641398185084,0.062447,2.7489470000000003,0.007275485470891667,1.1784709999999998,1.1784709999999998,1.2010846468605612e-05,1611687.174933,1748592.9919999999,19.134147,17.636042,17.636042,1.0854147428293273e-06,0.806579,0.837094,0.837094,0.9159280000000001,0.13650224255344834,ILS,ILS,0.30591199999999996,0.30591199999999996,32,50,54,54,1923.0,1325.0,2422.0,1962.3706,-3.9353309999999997,45.132075,-20.602808,1.0902459999999998,1.6793740000000001,0.023839041365550505,2.252243,2.204447,0.161376,0.08441699999999999,0.274816,0.224969,2.373513,2.373267,2.2144470000000003,0.094417,0.234969,2.383267,2.298857,0.003766478648216477,48485705.9872,49518036.6224,49518036.6224,0.033145999999999995,0.04784180709414353,78970400.0,79145200.0,79145200.0,21571139.9504,22466666.7392,22466666.7392,9.173427,0.1873478546044091,None
