"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
ADP,"Automatic Data Processing, Inc.",Industrials,United States,1999398053,14138640000,2297386667,3861133333,712760000,1505073333,8999886667,14138640000,2297386667,3861133333,712760000,1505073333,8999886667,5.673,5.673,34.35621,30.27871,33.33684,5.74478,33.33684,21.789,0.16878,2.50689,15.46875,5.51583,30.07812,3.90226,0.81614,6.53,5.755,196.99,0.02921,14.84496,425518016,2471899904,5.80915,58000,83088392192,84133421056,42618.96386,-0.012,0.0233,0.05253,0.0233,0.05253,0.0233,0.00413,1.07066,0.0233,1.16648,3.57,3.57,2807940000,972240000,29.59052,85.46078,57.52565,6.41692,7.77053,7.09372,2.6634,USD,USD,1,1,0.93,0.93,0.91,0.91,196.99,127.31,198.51,179.8054,9.55733,54.73254,-0.7657,1.9573,56.22751,1.15778,1.13097,1.01581,1.01636,1.58677,1.58714,1.052,1.0559,1.15437,1.02609,1.59696,1.06395,1.10916,None
ADPT,Adaptive Biotechnologies Corpor,Healthcare,United States,1.00E+50,85140933.33,-105331000,27304133.33,-40127266.67,-72729133.33,56222533.33,85140933.33,-105331000,27304133.33,-40127266.67,-72729133.33,56222533.33,45.44,45.44,-69.16546,-22.88535,-57.59543,51.13073,-57.59543,-61.46748,-1.48632,-1.19328,0,-1.47299,0,-1.30506,0.82344,-1.57,-1.114,35.61,-0.03128,6.6537,140004000,-146227008,-1.04445,622,4470476800,5030343680,-235091.6527,-0.26728,0.1273,-0.26728,0.1273,-0.26728,0.1273,-0.26728,0.78272,0.1273,1.68648,-6.1,61,-31681600,-40075733.33,2815549869,1391824743,2103687306,0.40428,0.49882,0.45155,0.67197,USD,USD,1,1,0,0,0,0,35.61,30.41,71.25,49.2057,-27.63034,17.09964,-50.02105,0.25465,0.25565,4.75714,3.03857,0.00512,0.00422,0.06162,0.01704,7.47996,7.36133,3.90785,0.01467,0.04933,7.43064,5.66925,None
ADS,Alliance Data Systems Corporati,Financial Services,United States,1101640.214,5020286667,369100000,1079940000,176173333.3,272636666.7,3050113333,5020286667,369100000,1079940000,176173333.3,272636666.7,3050113333,4.724,4.724,12.18624,8.63816,11.29922,1.39087,22.59844,18.847,0.11123,0.17689,2.5,0.40778,2.5,0.30945,0.93266,13.68,9.697,122.82,0.07895,3.32883,49722700,551200000,11.08548,8000,19955326976,5875731456,68900,8.54,-0.68097,-0.21822,-0.20236,-0.21822,-0.20236,6.35044,32.80222,5.70943,29.62103,0.41,0.41,1869420000,470080000,10.67461,42.45092,26.56276,14.19123,12.79763,13.49443,3.67348,USD,USD,1,1,0.21,0.21,0.21,0.21,122.82,38.88,127.99,93.57956,31.24661,215.89506,-4.03938,1.88396,44.71313,1.07098,1.08026,0.9553,1.16044,2.06855,1.31709,1.99563,1.83214,1.08562,1.06787,1.70282,1.92388,1.50475,None
ADSK,"Autodesk, Inc.",Technology,United States,2972930745,3374440000,653006666.7,989006666.7,538806666.7,595906666.7,2181723333,3374440000,653006666.7,989006666.7,538806666.7,595906666.7,2181723333,16.271,16.271,52.34926,41.45269,49.62512,16.49837,16.54171,83.119,0.31875,2.29574,13.92188,15.76254,30.07812,9.71863,0.93878,6.87,5.44,274.47,0.01982,64.76689,219592000,1208199936,5.50202,11500,61673951232,62535409664,105060.864,5.914,0.09203,0.79205,0.09203,0.79205,0.09203,4.63351,24.21756,0.09203,1.51017,1.51,1.51,1194206667,480993333.3,51.64429,128.22205,89.93317,-12.88606,34.62515,26727.58379,163.48573,USD,USD,1,1,0.015,0.015,0.015,0.015,274.47,215.83,321.13,286.23105,-4.10894,27.16953,-14.52994,1.11377,1.90886,1.06608,1.08464,0.00167,0.00234,0.69724,0.69688,0.81542,0.82874,1.08536,0.012,0.70706,0.83208,0.95872,None
ADT,ADT Inc.,Industrials,United States,1.00E+50,5099984800,-508655133.3,1308384200,-77622200,-293138666.7,3204184500,5099984800,-508655133.3,1308384200,-77622200,-293138666.7,3204184500,3.489,3.489,-31.24465,11.62105,56282.88784,1.74466,56282.88784,9.018,-0.07234,-0.09794,0,-0.05926,0,-0.05852,0.95324,0.95,-0.815,10.5,-0.07762,2.96455,774876032,-379793984,-0.49014,20500,18314719232,9159015424,-18526.5358,-0.20424,0.03064,-0.20424,0.03064,-0.20424,0.03064,-0.20424,0.84576,0.03064,1.20318,-1.95,19.5,1572906933,365059600,11.64387,50.16912,30.90649,4.04854,4.35775,4.20314,2.05016,USD,USD,1,1,0.035,0.035,0.035,0.035,10.5,6.48,17.21,8.78645,19.50226,62.03704,-38.98896,0.7493,0.7503,1.25002,1.22962,0.00865,0.01196,0.37067,0.44192,0.69341,0.71203,1.24982,0.02031,0.41629,0.71272,0.98127,None
AEE,Ameren Corporation,Utilities,United States,54076832.72,5655400000,828866666.7,1363400000,201333333.3,515100000,3509400000,5655400000,828866666.7,1363400000,201333333.3,515100000,3509400000,6.029,6.029,24.60857,21.37221,23.79948,3.97084,23.79948,13.489,0.15722,2.27302,15.46875,0.35601,2.5,1.43305,0.76977,4.03,3.5,85.56,0.04091,2.44091,255410000,871000000,3.4102,9183,33398321152,21998462976,94849.17783,0.223,-0.67631,0.0479,0.0418,0.0479,0.0418,0.17922,1.94612,0.15999,1.03689,2.9,2.9,1930266667,454800000,17.30244,73.43518,45.36881,2.56793,2.5813,2.57461,1.60456,USD,USD,1,1,0.55,0.515,0.495,0.495,85.56,67.14,86.9,78.41837,9.10709,27.43521,-3.49943,1.86437,41.99486,1.39603,1.39378,0.35816,0.33731,0.27695,0.28663,0.66936,0.75506,1.40491,0.35774,0.29179,0.72221,1.06356,None
AEP,American Electric Power Company,Utilities,United States,18625240.52,15293993333,2069693333,4021200000,557333333.3,1313513333,9657596667,15293993333,2069693333,4021200000,557333333.3,1313513333,9657596667,5.194,5.194,18.82494,17.2751,18.43748,2.78237,18.43748,13.926,0.14755,0.3392,2.5,0.3457,2.5,0.32553,0.74601,4.98,4.57,85.96,0.05316,2.04789,499750016,2279899904,4.56208,16787,80262938624,42993491968,135813.4213,0.161,-0.67643,0.0389,0.03358,0.0389,0.03358,0.13048,1.70238,0.116,1.03572,3.03,3.03,4164026667,412513333.3,19.27532,194.57053,106.92292,2.83342,2.92055,2.87699,1.69617,USD,USD,1,1,0.74,0.74,0.74,0.7,85.96,74.8,94.21,83.27992,3.21816,14.91979,-8.75703,1.14992,2.31213,1.35765,1.34658,0.14308,0.11668,0.49011,0.57908,0.43708,0.4312,1.36212,0.13988,0.54459,0.44414,0.90313,None
AES,The AES Corporation,Utilities,United States,20166796885,10002533333,188333333.3,2495466667,79333333.33,133833333.3,6249000000,10002533333,188333333.3,2495466667,79333333.33,133833333.3,6249000000,4.005,4.005,389.99997,14.85714,296.21426,1.7263,296.21426,11.339,0.00476,0.01806,1,0.03047,1,0.03325,0.97469,1.68,0.064,25.07,0.00255,6.30462,668112000,43000000,0.06436,8162,38687965184,16676074496,5268.31659,-0.44868,-0.02131,-0.44868,-0.02131,-0.44868,-0.02131,-0.44868,0.60132,-0.02131,1.02869,2.23,2.23,2606266667,778600000,14.84421,49.68914,32.26667,10.44186,12.43679,11.43932,3.38221,USD,USD,1,1,0.1505,0.1505,0.1433,0.1433,25.07,12,29.07,25.47674,-1.59652,108.91667,-13.75989,1.53134,12.89533,1.17493,1.15389,1.96018,2.03508,0.62387,0.6455,1.035,1.02675,1.17441,2.00763,0.64469,1.04087,1.10764,None
AFG,"American Financial Group, Inc.",Financial Services,United States,2512124.009,7647333333,731933333.3,2259800000,416333333.3,574133333.3,4953566667,7647333333,731933333.3,2259800000,416333333.3,574133333.3,4953566667,1.416,1.416,17.10854,17.5582,17.22095,1.54041,34.4419,6.67,0.09433,0.23767,2.5,0.39995,2.5,0.31992,0.64659,7.99,8.2,138.1,0.05938,1.78427,85206096,732000000,8.59093,7300,10991966208,11953562624,100273.9726,2.28,0.01396,0.02342,0.01396,0.02342,0.01396,1.71585,9.62927,0.01396,1.1198,5.94,5.94,2217200000,531600000,4.95759,20.67714,12.81736,10.22335,10.29025,10.2568,3.20262,USD,USD,1,1,0.5,0.5,2,0.5,138.1,56.73,141.25,106.43289,29.75312,143.43381,-2.23009,1.92546,50.9576,1.09816,1.09753,1.20134,1.18234,0.16138,0.15729,1.43702,1.45489,1.10785,1.20184,0.16933,1.45595,1.2819,None
AFL,AFLAC Incorporated,Financial Services,United States,560487.2576,22105800000,4125600000,5822733333,1324600000,2725100000,13964266667,22105800000,4125600000,5822733333,1324600000,2725100000,13964266667,1.794,1.794,7.38722,11.22656,8.34706,1.70943,16.69412,7.691,0.24088,0.46655,2.5,0.57041,2.5,0.50366,0.62552,5.12,7.781,57.25,0.13591,1.2188,679667008,5504999936,8.09955,12003,41005932544,39067258880,458635.3358,1.284,-0.67482,0.08987,0.08106,0.08987,0.08106,0.98547,5.97734,0.8871,1.05901,1.64,1.64,5842666667,1436200000,7.01836,28.55169,17.78502,4.20018,3.95602,4.0781,2.01943,USD,USD,1,1,0.33,0.33,0.28,0.28,57.25,33.37,57.53,49.11659,16.55939,71.56128,-2.53289,1.97682,59.67664,1.23976,1.25294,0.24066,0.27466,0.10026,0.11546,0.60401,0.63932,1.25635,0.26766,0.11786,0.63166,0.94401,None
AGCO,AGCO Corporation,Industrials,United States,1221296.608,9091580000,311666666.7,2459986667,142153333.3,226910000,5775783333,9091580000,311666666.7,2459986667,142153333.3,226910000,5775783333,1.285,1.285,20.04709,14.33895,18.62006,1.06837,18.62006,12.277,0.05346,0.08539,2.5,0.14453,2.5,0.12462,0.83614,9.5,6.795,136,0.04996,3.32333,75293104,513200000,6.81603,21426,12339308544,10256427008,23952.2076,1.331,0.00704,0.23084,0.00704,0.23084,0.00704,1.05596,6.3298,0.00704,1.08518,0.89,0.89,781666666.7,84820000,15.7859,145.4764,80.63115,1.75324,1.75496,1.7541,1.32442,USD,USD,1,1,0.2,4,0.16,0.16,136,52.05,158.62,124.50852,9.22947,161.28722,-14.2605,1.57549,15.29306,1.58161,1.57839,0.54916,1.13537,0.3802,0.36271,1.29929,1.30079,1.59,0.85227,0.38146,1.31004,1.45002,None
AGIO,"Agios Pharmaceuticals, Inc.",Healthcare,United States,5.79044E+11,155266733.3,-351438266.7,18862600,954369066.7,301465400,87064666.67,155266733.3,-351438266.7,18862600,954369066.7,301465400,87064666.67,7.45,7.45,2.51243,-9.07087,8690.17183,19.82522,8690.17183,5.02168,7.81123,-2.76637,0,-2.4279,0,3.38468,0.94773,-6.35,22.926,57.13,0.4013,1.75092,69937600,-334152992,-4.77787,562,1513864192,4028405760,-594578.2776,0.03358,0.23684,0.03358,0.23684,0.03358,0.23684,0.03358,1.2179,0.23684,2.23422,0.05,0.05,-313508933.3,-91186066.67,119733.8802,4659073.336,2389403.608,0.78509,0.51586,0.65047,0.80652,USD,USD,1,1,0,0,0,0,57.13,32.47,58.93,49.21585,16.08049,75.94703,-3.05447,1.86395,41.93719,2.79366,7.8598,0,0,0.00411,0.00103,6.54131,16.96969,5.33673,0.01,0.01257,11.7655,8.55111,None
AGN,None,None,Unknown,1.00E+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5E+12,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,1000,100000000,0,0,10000000,0,0,0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,1E+13,1E+13,0,5E+12,1E+13,1E+13,0,0,USD,USD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,None
AGNC,AGNC Investment Corp.,Real Estate,United States,6.01822E+11,278000000,110200000,896400000,862800000,486500000,587200000,278000000,110200000,896400000,862800000,486500000,587200000,14.43,14.43,3.37801,7.6749,4.45223,2.9049,4.45223,99.95841,0.92878,2.00341,2.5,2.40498,2.5,2.08936,0.53194,2.43,5.521,18.6,0.29683,0.99134,524907008,3030000128,5.77245,50,48629768192,9789515776,60600002.56,-0.47784,-0.49845,-0.47784,-0.49845,-0.47784,-0.49845,-0.47784,0.57216,-0.49845,0.55155,-129.6,1296,1478800000,441000000,32.88461,110.27158,71.5781,8.52821,7.57177,8.04999,2.83725,USD,USD,1,1,0.12,0.12,0.12,0.12,16.68953,12.43,18.74,16.54846,12.39719,49.63797,-0.74707,1.95563,55.93901,1.13515,1.15279,0.07715,0.09345,0,0,0.19024,0.22651,1.15397,0.0953,0.01,0.21838,0.68617,None
AGO,Assured Guaranty Ltd.,Financial Services,Bermuda,2.89288E+11,1051333333,418400000,218333333.3,69000000,243700000,634833333.3,1051333333,418400000,218333333.3,69000000,243700000,634833333.3,3.746,3.746,9.14606,14.08929,10.38186,3.51502,20.76373,15.58807,0.42209,0.99036,2.5,0.63906,2.5,0.81881,0.98127,3.36,5.176,47.4,0.1092,0.55856,75290000,427000000,5.6714,412,3798812928,3564228608,1036407.767,-0.09062,-0.02315,-0.09062,-0.02315,-0.09062,-0.02315,-0.09062,0.95938,-0.02315,1.02685,4.97,4.97,-500200000,-346866666.7,455571.0477,1349890.573,902730.8104,1.21841,1.38647,1.30244,1.14124,USD,USD,1,1,0.22,0.22,0.2,0.2,0.48729,18.45,52.28,40.26529,17.71925,156.91057,-9.33435,1.7115,25.13387,1.82961,1.73245,0.0266,0.02179,0.66669,0.79082,0.81273,0.83652,1.79103,0.0342,0.73876,0.83462,1.31283,None
AGR,"Avangrid, Inc.",Utilities,United States,6621004.277,6321400000,591400000,1782400000,239866666.7,415633333.3,4051900000,6321400000,591400000,1782400000,239866666.7,415633333.3,4051900000,4.19,4.19,24.47247,21.77551,23.79823,3.17941,23.79823,14.457,0.10389,0.23361,2.5,0.80772,6.25,0.55314,0.15192,2.45,2.18,53.32,0.04089,1.07307,387191008,675000000,1.74333,7000,27221915648,20656640000,96428.57143,0.392,-0.6748,0.00925,0.00204,0.00925,0.00204,0.29631,2.53156,0.26688,1.06018,2.61,2.61,1465400000,345133333.3,18.57644,78.87362,48.72503,1.32365,1.39671,1.36018,1.16627,USD,USD,1,1,0.44,0.44,0.44,0.44,47.2914,40.65,56.2,48.24169,10.52681,31.16851,-5.12456,1.62958,18.72653,1.78671,1.74639,0.57,0.42876,0.34166,0.35434,0.94234,1.04349,1.77655,0.50938,0.358,1.00291,1.38973,None
AI,"C3.ai, Inc.",Technology,United States,1.00E+50,134979000,-57367333.33,45365666.67,-13605866.67,-35486600,90172333.33,134979000,-57367333.33,45365666.67,-13605866.67,-35486600,90172333.33,38.057,38.057,-185.18364,-74.9186,-157.61738,38.08461,-52.53913,-185.04857,-0.35978,-0.41657,0,-0.29474,0,-0.32072,0.46989,-0.86,-0.649,68.26,-0.00951,6.05431,98494704,-65547000,-0.66549,518,6566744576,6571537920,-126538.61,-0.35077,0.26206,-0.35077,0.26206,-0.35077,0.26206,-0.35077,0.69923,0.26206,2.36028,5.23,5.23,-52479333.33,-12031866.67,1963931116,1.62663E+11,82313701640,-0.57228,-0.24182,5.07053,2.25178,USD,USD,1,1,0,0,0,0,-0.26197,47.22,183.9,99.11818,-31.13271,44.55739,-62.882,0.30787,0.30887,2.94961,7.3243,0.66228,0.01055,1.32016,1.40395,3.04336,7.63944,5.14696,0.34641,1.37205,5.3514,5.24918,None
AIG,"American International Group, I",Financial Services,United States,4.27E+18,45995733333,-2683733333,11555333333,2091466667,-296133333.3,28775533333,45995733333,-2683733333,11555333333,2091466667,-296133333.3,28775533333,1.518,1.518,-154.80152,10.47451,1354034.911,1.06226,2708069.823,8.083,-0.08845,-0.06342,0,0.15516,1,0.06791,0.93082,5.1,-4.44,53.54,-0.08293,0.73815,858140992,-3849999872,-4.48644,45000,65489780736,45841891328,-85555.55271,1.216,-0.03547,-0.14314,-0.03547,-0.14314,-0.03547,0.87622,5.43108,-0.03547,1.01453,0.32,0.32,-502000000,204333333.3,2225398427,320.50464,1112699374,7.5469,8.18952,7.86821,2.80503,USD,USD,1,1,0.32,0.32,0.32,0.32,0.35751,25.57,54.08,44.13603,21.30679,109.386,-0.99852,1.96212,57.06259,1.13601,1.12467,1.32241,1.11763,0.52936,0.53304,0.67584,0.7411,1.14034,1.23002,0.5412,0.71847,0.92941,None
AIRC,Apartment Income REIT Corp.,Real Estate,United States,7.52894E+11,768716866.7,180769600,183782000,10355533.33,95562566.67,476249433.3,768716866.7,180769600,183782000,10355533.33,95562566.67,476249433.3,16.765,16.765,80.00274,0,80.00274,10.7691,80.00274,29.704,-0.03879,0.21348,1,0.05636,1,0.14255,0.93452,0,0,48.33,0,1000,156826000,-34975000,-0.22302,900,11901972480,7645267456,-38861.11111,11.394,-0.67952,-0.56859,-0.51625,-0.56859,-0.51625,8.40335,43.06676,7.5585,38.86057,1,1,328111333.3,57334600,36.27419,207.58796,121.93107,3.27337,3.48499,3.37918,1.83825,USD,USD,1,1,0.43,0.43,0,0,41.39135,35.99,48.82,42.26906,14.33895,34.2873,-2.98158,1.92362,50.66534,1.34324,1.31359,2.56154,1.54963,5187.61538,5187.61538,0.86335,0.63601,1.33842,2.06559,5187.62538,0.75968,1.04905,None
AIV,Apartment Investment and Manage,Real Estate,United States,1465840556,147341857.1,-2778142.857,39305666.67,14951666.67,6086761.905,93323761.9,147341857.1,-2778142.857,39305666.67,14951666.67,6086761.905,93323761.9,19.571,19.571,106.71641,27.5,86.91231,6.9785,86.91231,39.788,0.06514,-0.01777,0,11.34183,30.07812,6.50712,0.88301,0.26,0.067,7.11,0.00942,2.04812,150066000,10016000,0.06674,52,3009164032,1072971904,192615.3846,3.566,0.03097,-0.97862,0.03097,-0.97862,0.03097,2.42984,13.19922,0.03097,1.20485,-2.36,23.6,51532571.43,6734333.333,58.39344,446.83919,252.61631,2.18539,3.13376,2.65957,1.63082,USD,USD,1,1,1.09318,0.05466,0.05466,0.05466,0.21708,3.28487,7.27,5.46506,30.09926,116.44712,-2.20083,1.9197,50.04979,1.52695,1.35865,0,0,0.07921,0.12273,6.38191,3.10477,1.4528,0.01,0.11097,4.75334,3.10307,None
AIZ,"Assurant, Inc.",Financial Services,United States,492585642.7,9529106667,405760000,2476886667,131900000,268830000,6002996667,9529106667,405760000,2476886667,131900000,268830000,6002996667,1.003,1.003,22.72854,13.603,20.44716,0.9807,40.89431,9.776,0.04468,0.24294,5.625,0.05347,1,0.17048,0.96859,11.99,7.176,162.28,0.04422,1.69905,60566600,424300000,7.00551,13600,10103583744,9878413312,31198.52941,0.054,-0.66994,0.05058,0.05058,0.05058,0.05058,0.05315,1.31573,0.05058,1.3029,0.86,0.86,1215560000,400445333.3,8.31188,342.54513,174.98339,6.66022,6.54255,6.60139,2.56932,USD,USD,1,1,0.66,0.66,0.66,0.63,144.61422,96.72,163.59,140.97603,15.11177,67.78329,-1.51355,1.96082,56.83629,1.15071,1.15303,0.63629,0.8895,0.26812,0.15376,0.61106,0.83799,1.16187,0.7729,0.22094,0.73453,0.9482,None
AJG,Arthur J. Gallagher & Co.,Financial Services,United States,204587286.5,6753633333,731593333.3,1906826667,275500000,503546666.7,4330230000,6753633333,731593333.3,1906826667,275500000,503546666.7,4330230000,4.674,4.674,33.27285,26.87755,31.67402,4.21832,63.34805,18.885,0.12066,1.67294,15.46875,0.34836,2.5,1.08274,0.83273,5.39,4.354,144.58,0.03011,4.21599,206236992,854600000,4.14378,34000,33107329024,29877551104,25135.29412,0.103,0.00654,0.08487,0.00654,0.08487,0.00654,0.09847,1.54233,0.00654,1.08269,2.15,2.15,1392080000,374293333.3,23.78263,88.4529,56.11776,2.64941,2.65237,2.65089,1.62816,USD,USD,1,1,0.48,0.48,0.45,0.45,0.41884,92.49,154.03,127.01779,13.82658,56.3196,-6.13517,1.69288,23.53755,1.38175,1.38016,5.64334,5.84782,1.31379,1.33257,1.07064,1.09969,1.39095,5.75558,1.33318,1.09516,1.24306,None
AKAM,"Akamai Technologies, Inc.",Technology,United States,464421.2071,3005176200,479205600,833814466.7,145213400,312209500,1919495333,3005176200,479205600,833814466.7,145213400,312209500,1919495333,6.182,6.182,32.62995,19.16337,29.2633,5.77688,9.75443,19.022,0.17995,5.48427,34.80469,0.43629,2.5,3.29423,0.92456,6.06,3.559,114.56,0.03107,4.38706,162992000,589603008,3.61737,8300,20255344640,18928261120,71036.50699,0.264,0.04388,0.13046,0.04388,0.13046,0.04388,0.23062,2.20308,0.04388,1.26941,1.48,1.48,1118056867,284356866.7,18.11656,71.23213,44.67434,0.80516,0.81917,0.81216,0.9012,USD,USD,1,1,0,0,0,0,0.10814,92.64,124.91,105.4264,8.66348,23.66149,-8.28597,1.35854,6.2868,2.29846,2.22102,0.73573,0.45389,1.65314,1.91836,2.69137,2.93006,2.26974,0.60481,1.79575,2.82072,2.54523,None
AL,Air Lease Corporation,Industrials,United States,14247001.13,1937794133,550427866.7,484238333.3,100368200,325398033.3,1211016233,1937794133,550427866.7,484238333.3,100368200,325398033.3,1211016233,10.263,10.263,11.90816,8.51825,11.06068,2.69208,11.06068,62.41507,0.23407,0.72009,2.5,0.51606,2.5,0.60236,0.96136,5.48,3.92,46.71,0.08392,0.82873,114124000,447830016,3.92407,120,20309739520,5327308288,3731916.8,-0.387,-0.67168,-0.0445,-0.03673,-0.0445,-0.03673,-0.30138,0.74862,-0.22675,1.21578,1,1,1190619400,273168066.7,17.05813,74.34888,45.7035,3.00898,2.98497,2.99697,1.73118,USD,USD,1,1,0.16,0.16,0.15,0.15,4.74029,25.3,52.96,45.04662,3.69257,84.62451,-11.80136,1.54808,13.76471,1.33323,1.33539,0,0,10.74193,11.03169,2.60609,3.50121,1.34431,0.01,10.89681,3.06365,2.20398,None
ALB,Albemarle Corporation,Basic Materials,United States,878225682.9,3280723733,438733200,827246733.3,92412133.33,265572666.7,2053985233,3280723733,438733200,827246733.3,92412133.33,265572666.7,2053985233,6.732,6.732,51.78752,34.0943,47.36422,6.29192,47.36422,26.376,0.11314,0.33064,2.5,0.28056,2.5,0.29526,0.83305,5.09,3.351,168.17,0.01993,3.52487,116722000,364236992,3.12055,5900,21673191424,20255934464,61735.08339,-0.108,-0.02366,-0.01441,-0.02366,-0.01441,-0.02366,-0.0846,0.9654,-0.02366,1.02634,1.64,1.64,711007800,211523266.7,30.48235,102.46245,66.4724,1.35214,1.06701,1.20958,1.09981,USD,USD,1,1,0.39,0.385,0.385,0.385,0.93878,72.39,188.35,155.00177,8.49554,132.31109,-10.7141,1.65195,20.32262,1.78349,2.07281,0.0728,1.35708,0.06887,0.08688,1.43688,1.74242,1.93815,0.72494,0.08788,1.59965,1.7689,None
ALGM,"Allegro MicroSystems, Inc.",Technology,United States,1.12708E+11,606625000,32135400,163130600,4850666.667,18493033.33,384877800,606625000,32135400,163130600,4850666.667,18493033.33,384877800,8.257,8.257,276.08988,0,276.08988,8.63613,92.02996,35.574,0.03037,0.12834,2.5,0.07553,2.5,0.10926,0.42619,0,0,26.28,0,1000,189592992,17953000,0.09469,903526,4881564672,5105739264,4634.22819,-0.35,-0.67374,-0.22403,-0.18117,-0.22403,-0.18117,-0.31851,0.73149,-0.25769,1.11316,2.93,2.93,105417133.3,41831866.67,46.30713,116.69488,81.501,0.29138,0.25266,0.27202,0.52156,USD,USD,1,1,0,0,0,0,0.48475,16.78,34.66,26.8882,-6.39841,56.61502,-24.17773,1.06264,1.43985,4.49553,5.00511,0.84681,6.19574,1.71523,2.43489,3.37368,3.78656,4.76032,0.76346,2.08506,3.59012,4.17522,None
ALGN,"Align Technology, Inc.",Healthcare,United States,8867259110,2320607267,1134006400,821123333.3,165140000,649573200,1570865300,2320607267,1134006400,821123333.3,165140000,649573200,1570865300,15.803,15.803,101.0498,45.89046,87.25997,16.36694,87.25997,69.402,0.1627,7.26757,15.46875,2.26029,12.03125,4.83194,0.87667,12.69,5.763,566.96,0.01016,13.57997,79136600,458132992,5.78914,18975,44495966208,46085197824,24144.0312,-0.868,0.05687,0.39595,0.05687,0.39595,0.05687,-0.55201,0.49799,0.05687,1.33437,1.91,1.91,655624866.7,255014133.3,67.86803,174.48431,121.17617,0.61335,0.48342,0.54839,0.74053,USD,USD,1,1,0,0,0,0,0.95672,237.24,647.2,552.20776,2.6715,138.98162,-12.39802,1.60855,17.32219,2.72284,3.07353,0.03373,0.02269,4.45124,7.52413,1.5981,1.43803,2.90818,0.03821,5.99769,1.52806,2.21812,None
ALK,"Alaska Air Group, Inc.",Industrials,United States,1.00E+50,5871600000,-378800000,762066666.7,-260800000,-319800000,3316833333,5871600000,-378800000,762066666.7,-260800000,-319800000,3316833333,3.675,3.675,-25.47638,13.72117,37831.47372,2.98766,37831.47372,-31.33472,-0.44848,-0.15951,0,-0.35105,0,-0.24552,0.80689,4.77,-9.877,65.46,-0.15089,2.83297,124482000,-1223000064,-9.82471,17140,10020844544,8147346432,-71353.56266,-0.54626,-0.22942,-0.54626,-0.22942,-0.54626,-0.22942,-0.54626,0.50374,-0.22942,0.82058,0.97,0.97,599733333.3,-12400000,16.70883,5.2797E+11,2.63985E+11,2.90203,3.7103,3.30616,1.81829,USD,USD,1,1,0.375,0.35,0.35,0.35,0.30295,33,74.25,60.86449,7.5504,98.36364,-11.83838,1.57382,15.19593,1.37895,1.27288,0.0055,0.00685,0.29935,0.2807,0.80178,0.92264,1.33591,0.01618,0.30002,0.87221,1.10406,None
