Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,calculated_roa_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
ANAT,"American National Group, Inc.",Financial Services,United States,1042645.121532,0.2378325557865597,3778901866.6666665,468875533.3333333,5918443333.333333,4461332000.0,858122000.0,24287625000.0,858122000.0,24287625000.0,4461332000.0,3778901866.6666665,468875533.3333333,4461332000.0,858122000.0,858122000.0,4461332000.0,0.619,0.619,0.00012464484274411964,5.16968,5.16968,5.16968,0.9978013,0.00032303108954897044,10.33936,0.0012644083311024994,2.522,2.5128688,2.5128688000000003e-05,1098737794.6074543,1106694000.0,566945933.3333334,1106694000.0,0.19303,0.3136516,2.5,0.4733837,2.5,0.3976954,0.014938576984504914,0.63169,0.23537,0.262636970251512,0.0,31.913,160.41,0.1989464,0.681744,0.000681744,26887200,858121984,31.9156321,4600,2750951168,4435850240,186548.2573913,0.5914328,0.0213463,0.5914328,0.0213463,0.5914328,0.0213463,0.5914328,7.940467,0.03658904129407518,0.0213463,1.7110383,0.03275509448815811,8.740942,8.740942,2.4474637599997064e-05,411486466.6666667,369848000.0,6.6853989,7.4380588,7.4380588,1.8059799240500433e-06,3.7231495,3.6260593,3.6260593,1.9052214,2.162112744189188e-05,USD,USD,1.0,1.0,0.82,0.82,0.82,0.82,160.41,66.04,165.0,122.63732,30.8003143,142.8982435,-2.7818182,1.9072352,48.1310775,0.756654798975548,1.2697127,1.2762693,0.3824863,0.3822486,0.3888535,0.4003316,0.6393219,0.7410354,1.2862693,0.3922486,0.4103316,0.7510354,1.0186524,0.006675691887238815,28689616933.33333,29637485266.666668,29637485266.666668,0.1289539,0.12745504145795858,-1179521066.6666667,-912170066.6666666,-912170066.6666666,22589191000.0,23221974000.0,23221974000.0,0.3744586,0.04023868552190219,None
PEG,Public Service Enterprise Group,Utilities,United States,79013638365.95294,0.24034306052264895,9707600000.0,1764133333.3333333,11680666666.666666,9711000000.0,2105000000.0,48969000000.0,2105000000.0,48969000000.0,9711000000.0,9707600000.0,1764133333.3333333,9711000000.0,2105000000.0,2105000000.0,9711000000.0,4.895,4.895,0.0009856809454482482,16.550531,17.78,16.7042146,3.2367353,0.0010478700824909865,16.7042146,0.002042771322863698,12.354,12.3539529,0.00012353952899999998,3847970673.142303,3848000000.0,3848000000.0,3848000000.0,0.21676,0.4750211,2.5,1.3405666,6.25,0.9427241,0.035411414220526835,0.72201,0.00181,0.0020196835457162625,3.5,3.76,63.07,0.0596163,1.9622248,0.0019622248,505092992,2104999936,4.1675493,12788,47537467392,31431936000,164607.4394745,0.446,-0.0061704,0.1098773,-0.0061704,0.1098773,-0.0061704,0.3619693,6.2663887,0.028875021445089577,-0.0061704,0.249383,0.004774039090031084,7.16,7.16,2.0047999999997596e-05,3161200000.0,2976000000.0,15.0377918,15.9736114,15.9736114,3.878434182716719e-06,2.1395454,2.1073952,2.1073952,1.452687,1.6485606743751455e-05,USD,USD,1.0,1.0,0.51,0.51,0.49,0.49,63.07,50.32,64.3,60.079784,4.9770752,25.3378378,-1.9129082,1.8240343,36.8296892,0.5789889303425194,1.4674311,1.4745854,0.3966625,0.2982215,0.5591248,0.5683377,0.6690397,0.7421766,1.4845854,0.3082215,0.5783377,0.7521766,1.118381,0.007329258703500855,48312533333.333336,49985333333.333336,49985333333.333336,0.1421124,0.1404605974203959,-1740800000.0,-1312733333.3333333,-1312733333.3333333,32923933333.33333,33897666666.666668,33897666666.666668,1.1723464,0.1259783541153392,None
JNJ,Johnson & Johnson,Healthcare,United States,55134843281.966125,0.24092676361117762,81901333333.33333,14005466666.666666,111198733333.33331,84214000000.0,15115000000.0,459127000000.0,15115000000.0,459127000000.0,84214000000.0,81901333333.33333,14005466666.666666,84214000000.0,15115000000.0,15115000000.0,84214000000.0,5.359,5.359,0.0010791142362935981,30.418655,16.525911,28.682062,5.384752,0.001743275244791721,28.682062,0.0035075515453566195,15.947,15.9469429,0.000159469429,28301797203.73738,28302000000.0,27374866666.666668,28302000000.0,0.17948,1.0004457,5.625,0.5108803,2.5,0.7532891,0.028295693668919535,0.6902201,0.00083,0.0009261532281461314,10.42,5.661,172.18,0.0328784,6.886347,0.006886347,2633400064,15114999808,5.7397279,134500,451325526016,453471469568,112379.1807286,0.069,0.0149179,1.5195001,0.0149179,1.5195001,0.0149179,0.431625,6.8198175,0.03142517740147482,0.0149179,1.4713898,0.028167406847591933,2.31,2.31,6.467999999999224e-06,23160666666.666668,24252000000.0,19.4867243,18.6098271,18.6098271,4.518514176392695e-06,1.6969532,1.6556136,1.6556136,1.2877065,1.4613349579346814e-05,USD,USD,1.0,1.0,1.06,1.01,1.01,1.01,172.18,133.65,173.65,164.76935,4.4975901,28.8290311,-0.8465304,1.9265,51.122735,0.803685784397933,1.5905296,1.6051155,0.6405503,0.3929969,0.3257952,0.3642053,1.2693793,1.2868555,1.6151155,0.4029969,0.3742053,1.2968555,1.4559855,0.009541734344598167,166218333333.33334,171986533333.33334,171986533333.33334,0.1878848,0.18570097510288755,9956600000.0,11624400000.0,11624400000.0,104633533333.33331,107206000000.0,107206000000.0,2.7182938,0.29210323751233513,None
STE,STERIS plc (Ireland),Healthcare,Ireland,388447387804.2741,0.24297629815180158,3011204533.333333,380546200.0,1731611933.3333333,3107519000.0,397400000.0,7298790000.0,397400000.0,7298790000.0,3107519000.0,3011204533.333333,380546200.0,3107519000.0,397400000.0,397400000.0,3107519000.0,6.16,6.16,0.0012404074819124024,47.073433,26.195913,44.463743,6.9909654,0.0022632754338575765,44.463743,0.005437505520767286,22.68,22.7471581,0.000227471581,839088277.4250441,834119000.0,781259000.0,834119000.0,0.12788,0.7202818,5.625,0.7465596,6.25,0.6606689,0.02481661398124841,0.98016,0.0037,0.004128634872458658,8.32,4.63,216.77,0.021359,4.79327,0.00479327,99676800,397400000,3.9868856,13000,19143225344,21724557312,30569.2307692,-0.28,0.0488317,0.089684,0.0488317,0.089684,0.0488317,-0.187579,0.2312421,0.0010655452312601592,0.0488317,2.4597892,0.04708873417208185,2.52,2.52,7.055999999999154e-06,627733200.0,689640000.0,30.4957988,27.7582874,27.7582874,6.739784010636118e-06,0.6475156,0.6579387,0.6579387,0.8121342,9.216386629983743e-06,USD,USD,1.0,1.0,0.4,0.4,0.4,0.4,216.77,151.79,219.54,195.89957,10.6536375,42.8091442,-1.2617291,1.9182288,49.8198504,0.7832035110662933,2.557444,2.5471792,0.0010777,0.0040439,0.184004,0.1734899,2.2340088,2.2430014,2.5571792,0.0140439,0.1834899,2.2530014,2.4050903,0.01576164921791454,5980380800.0,6351196600.0,6351196600.0,0.1625709,0.16068130393386812,648044066.6666666,653257800.0,653257800.0,2354148800.0,2520587600.0,2520587600.0,2.7980125,0.30066967369383785,None
DRE,Duke Realty Corporation,Real Estate,United States,847469288880.5513,0.24358781289819462,978336533.3333334,434473133.3333333,0.0,1068098000.0,359821000.0,0.0,359821000.0,0.0,1068098000.0,978336533.3333334,434473133.3333333,1068098000.0,359821000.0,359821000.0,1068098000.0,21.096,21.096,0.004247992895848059,52.834892,67.840004,54.710531,17.86325,0.00578310041326429,54.710531,0.006690593150392439,36.349,36.3703316,0.000363703316,619140690.3903822,618414000.0,558785000.0,618414000.0,0.33689,1.9693581,5.625,2.2435998,6.25,1.9028579,0.07147678658019016,1.00289,0.00144,0.0016068200584703966,0.75,0.963,50.91,0.0189157,3.6757696,0.0036757696000000004,374984992,358296000,0.9554942,350,22531559424,19079237632,1023702.8571429,3.079,0.0499788,-0.247546,0.0499788,-0.247546,0.0499788,2.2473635,15.2412091,0.07023028105671045,0.0499788,2.4855928,0.0475827028670752,10.02,10.02,2.8055999999996633e-05,531606533.3333333,633204000.0,42.3839024,35.583413,35.583413,8.639744755336072e-06,0.7078463,0.7597503,0.7597503,0.8726366,9.902989300382216e-06,USD,USD,1.0,1.0,0.255,0.255,0.255,0.235,50.91,35.37,51.66,44.4771,14.463398,43.9355386,-1.4518002,1.907919,48.234697,0.7582837712740061,2.4373551,2.3366831,58.2661106,16.6485788,2.6381693,3.5186022,2.705624,1.3678609,2.3466831,16.6585788,3.5286022,1.3778609,1.862272,0.012204314329630012,8637976266.666666,9124147400.0,9124147400.0,0.1394361,0.137815404623172,274721600.0,65689533.3333333,65689533.3333333,3558143733.333333,3907772066.6666665,3907772066.6666665,1.8108178,0.19458740697012375,None
RYN,Rayonier Inc. REIT,Real Estate,United States,88360266104988.52,0.24547245638618936,811421866.6666666,59282866.6666667,522636857.1428571,791471000.0,22079000.0,1871300000.0,22079000.0,1871300000.0,791471000.0,811421866.6666666,59282866.6666667,791471000.0,22079000.0,22079000.0,791471000.0,8.485,8.485,0.0017085807603939502,232.77777,81.97826,213.9278313,6.6241484,0.0021445210333821667,213.9278313,0.026161399946458008,24.659,24.6591187,0.000246591187,272346621.1930735,272344000.0,274484066.6666667,272344000.0,0.02789,0.140517,2.5,0.0436083,1.0,0.1067392,0.004009429720495805,0.89306,0.01017,0.011348166662947176,0.46,0.162,37.8,0.0042857,3.423824,0.0034238240000000002,139030000,22078000,0.1588003,413,6715859968,5242821120,53457.6271186,-0.58,0.0813165,-0.380015,0.0813165,-0.380015,0.0813165,-0.5300038,0.1969996,0.0009077585108427871,0.0813165,3.1016046,0.05937526456181947,18.06,18.06,5.056799999999393e-05,225239533.3333333,228863000.0,29.8165241,29.3444548,29.3444548,7.1249095598698315e-06,0.9785258,1.1515466,1.1515466,1.0741014,1.2189283227090818e-05,USD,USD,1.0,1.0,0.27,0.27,0.27,0.27,37.8,25.05,38.98,34.94645,8.1654932,50.8982036,-3.0271934,1.8305815,37.6300144,0.5915706121742023,2.3493855,2.1745777,0.602274,0.6459417,1.2418665,1.2750795,1.8561918,1.8471827,2.1845777,0.6559417,1.2850795,1.8571827,2.0208802,0.01324374591000969,3312862333.333333,3742324600.0,3742324600.0,0.1058998,0.10466890415403893,62904866.6666667,82469133.3333333,82469133.3333333,1463014866.6666667,1721265533.3333333,1721265533.3333333,1.7336928,0.1862996853878802,None
PRU,"Prudential Financial, Inc.",Financial Services,United States,3628414534025121.0,0.2461850861520877,60116133333.333336,1984200000.0,31171133333.33333,60576000000.0,2725000000.0,123557000000.0,2725000000.0,123557000000.0,60576000000.0,60116133333.333336,1984200000.0,60576000000.0,2725000000.0,2725000000.0,60576000000.0,0.793,0.793,0.00015968232681112582,14.902659,7.713846,14.0040574,0.6522438,0.0002111593013213761,28.0081148,0.0034251340210221153,13.163,13.1629694,0.000131629694,3647983060.3965664,3648000000.0,2713200000.0,3648000000.0,0.04498,0.0118164,1.0,0.2554065,2.5,0.170486,0.0064039419007117125,0.57072,0.00211,0.0023544377245642615,13.0,6.729,101.43,0.0663413,0.6812639,0.0006812639000000001,394000000,2664999936,6.7639592,41671,48018178048,39510319104,63953.3473159,-0.6324135,-0.0521823,-0.6324135,-0.0521823,-0.6324135,-0.0521823,-0.6324135,0.1867587,0.0008605692569880082,-0.0521823,0.2447818,0.00468595646747441,0.68,0.68,1.9039999999997716e-06,13482133333.333334,-9695000000.0,3.5616157,49528.8066509,49528.8066509,0.012025722420167162,13.4771427,13.8079552,13.8079552,3.7169057,4.218076273402889e-05,USD,USD,1.0,1.0,1.15,1.15,1.1,1.1,101.43,60.16,109.17,95.524925,6.1817112,68.6003989,-7.0898599,1.6841461,22.8180524,0.35871602607973024,1.0753038,1.0735728,0.9869703,0.3956676,0.5280146,0.5369853,0.6283941,0.6788978,1.0835728,0.4056676,0.5469853,0.6888978,0.8862353,0.005807902482136848,904951733333.3334,917312866666.6666,917312866666.6666,0.1029706,0.10177375086717709,-22159866666.666668,-17494400000.0,-17494400000.0,841409800000.0,854423800000.0,854423800000.0,0.0681479,0.007323057654646036,None
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,United States,1873775360.915632,0.24641837103922248,2159506066.6666665,166502266.6666667,459646933.3333333,2653388000.0,233714000.0,2248726000.0,233714000.0,2248726000.0,2653388000.0,2159506066.6666665,166502266.6666667,2653388000.0,233714000.0,233714000.0,2653388000.0,4.212,4.212,0.000848148752242701,55.45909,44.856617,54.1337809,4.824139,0.0015617807646729671,54.1337809,0.006620061934591441,31.123,31.1231114,0.000311231114,359123570.3980979,359121000.0,261936200.0,359121000.0,0.08808,1.2135728,15.46875,0.5669924,6.25,0.8780509,0.03298210380598776,0.96576,0.02318,0.025865339552322078,2.72,2.2,122.66,0.0179358,11.812372,0.011812372,104912000,233714000,2.2277147,6395,11177082880,12800313344,36546.3643471,1.045,0.1958677,0.2715678,0.1958677,0.2715678,0.1958677,0.8516419,9.4784448,0.04367592084833451,0.1958677,4.675694,0.08950869116589262,1.74,1.74,4.871999999999416e-06,303226600.0,482492000.0,36.860496,23.1653227,23.1653227,5.624600296295149e-06,1.7935492,1.8199583,1.8199583,1.3500583,1.5320939896163197e-05,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,122.66,65.73,123.89,102.26993,19.9375026,86.6118972,-0.9928162,1.9577029,56.2964085,0.8850196145434897,1.5802755,1.550629,0.0,0.0,0.2281275,0.1866029,1.4104775,1.5520578,1.560629,0.01,0.1966029,1.5620578,1.5613434,0.010232192520798919,2391787333.333333,2879800400.0,2879800400.0,0.1811563,0.1790506818860878,252199866.6666667,365603266.6666667,365603266.6666667,1548592266.6666667,1856545866.6666667,1856545866.6666667,2.591384,0.2784657258305431,None
JLL,Jones Lang LaSalle Incorporated,Real Estate,United States,366363016.4138423,0.24863536269383468,9164640000.0,440440000.0,3666720000.0,8796700000.0,500200000.0,15374600000.0,500200000.0,15374600000.0,8796700000.0,9164640000.0,440440000.0,8796700000.0,500200000.0,500200000.0,8796700000.0,1.417,1.417,0.0002853339938100445,23.2352,16.785069,22.4289336,1.298151,0.0004202671733631591,22.4289336,0.0027428516370050734,12.089,12.0889285,0.000120889285,1031387806.1047232,1031400000.0,1025426666.6666666,1031400000.0,0.05686,0.117533,2.5,0.147588,2.5,0.1360397,0.00511004032583468,1.00042,0.00617,0.006884777611640519,13.26,9.579,221.66,0.0432148,2.0318234,0.0020318234,51307200,500200000,9.749119,91000,12468299776,11419444224,5496.7032967,18.434,-0.0147014,-0.0042494,-0.0147014,-0.0042494,-0.0147014,13.8244377,37.4312287,0.1724801290141086,-0.0147014,0.2485299,0.004757707853548623,1.61,1.61,4.5079999999994595e-06,857313333.3333334,1199000000.0,14.5434572,10.3989156,10.3989156,2.524883616877405e-06,1.6255192,1.4631862,1.4631862,1.2106223,1.373857076783636e-05,USD,USD,1.0,1.0,0.43,0.04,0.135,0.43,221.66,87.67,227.65,183.575,20.746289,152.834493,-2.6312322,1.9144163,49.2286994,0.7739101965530416,1.6263235,1.7000393,0.7734414,0.8098777,0.977534,1.0193464,1.0626948,1.0960198,1.7100393,0.8198777,1.0293464,1.1060198,1.4080296,0.009227457548533843,13235186666.666666,13622126666.666666,13622126666.666666,0.1367197,0.13513057791675673,349100000.0,479600000.0,479600000.0,8125413333.333333,8029160000.0,8029160000.0,1.8361176,0.1973060805323467,None
FRT,Federal Realty Investment Trust,Real Estate,United States,1199606476284670.2,0.25150876064174954,869037800.0,216189333.3333333,0.0,813862000.0,125179000.0,0.0,125179000.0,0.0,813862000.0,869037800.0,216189333.3333333,813862000.0,125179000.0,125179000.0,813862000.0,16.197,16.197,0.003261506490995971,72.549385,69.54437,72.1737581,11.221612,0.0036329172460045915,72.1737581,0.008826184698919132,27.888,27.8880204,0.000278880204,472688693.0579461,472688000.0,532593800.0,472688000.0,0.15381,0.5191126,2.5,0.2202685,1.0,0.3915425,0.014707456457770232,0.97133,0.01002,0.011180789573523175,1.69,1.62,117.33,0.0138072,3.9137528,0.0039137528,77706496,116098000,1.4940578,307,13182361600,9132844032,378169.3811075,-0.119,-0.0490811,-0.2501695,-0.0490811,-0.2501695,-0.0490811,-0.1517924,0.2348208,0.001082035596635282,-0.0490811,0.2450919,0.0046918928365204905,9.76,9.76,2.732799999999672e-05,419954133.3333333,366286000.0,31.3900032,35.9892587,35.9892587,8.738285141500004e-06,1.9335715,2.1476083,2.1476083,1.4664721,1.6642044942429692e-05,USD,USD,1.0,1.0,1.06,1.06,1.06,1.06,117.33,67.01,125.0,107.758766,8.8820932,75.0932697,-6.136,1.7354716,27.3215363,0.4295139986587592,1.6146105,1.5446749,2.5076684,2.6049081,0.2129714,0.2283038,1.5527302,1.8624919,1.5546749,2.6149081,0.2383038,1.8724919,1.7135834,0.011229890393903855,7126400200.0,7666654666.666667,7666654666.666667,0.1163277,0.11497559845967409,297261933.3333333,506849933.3333333,506849933.3333333,4437397333.333333,4964168133.333333,4964168133.333333,0.3732008,0.0401035244689862,None
BSX,Boston Scientific Corporation,Healthcare,United States,2208186969294.161,0.25338798113644245,10062533333.333334,1439333333.3333333,-3355466666.6666665,10123000000.0,249000000.0,-9407000000.0,249000000.0,-9407000000.0,10123000000.0,10062533333.333334,1439333333.3333333,10123000000.0,249000000.0,249000000.0,10123000000.0,6.881,6.881,0.0013855915394544221,323.40424,24.782608,286.076536,6.4012537,0.002072360456125261,286.076536,0.03498452084571425,29.477,29.4769506,0.000294769506,2362992082.3693047,2363000000.0,2464200000.0,2363000000.0,0.0245,0.0843254,1.0,0.3241529,4.375,0.2228232,0.008369876863382718,0.93959,0.00246,0.002744984266553594,1.84,0.141,45.32,0.0031112,4.121103,0.004121103,1420909952,201000000,0.1414586,38000,69653684224,64793493504,5289.4736842,30.0,-0.0049924,2.0989545,-0.0049924,2.0989545,-0.0049924,23.0247386,48.2341001,0.22225890244760865,-0.0049924,0.2495008,0.004776294182819308,1.65,1.65,4.619999999999445e-06,1430266666.6666667,1869000000.0,48.6997885,37.2678888,37.2678888,9.04873983848171e-06,1.1602742,0.9797506,0.9797506,0.9908235,1.124421611363454e-05,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,45.32,32.99,46.03,40.66674,11.442422,37.3749621,-1.5424723,1.8911043,45.7396551,0.7190599365846608,1.8844241,2.0210058,1.1556128,1.0622632,1.5352816,1.9675383,1.3739064,1.8171473,2.0310058,1.0722632,1.9775383,1.8271473,1.9290765,0.012642114563233787,28634400000.0,30854733333.33333,30854733333.33333,0.1080701,0.10681397829662947,1272533333.3333333,2808466666.6666665,2808466666.6666665,15129066666.666666,15268066666.666666,15268066666.666666,1.4047222,0.1509490631312369,None
APH,Amphenol Corporation,Technology,United States,3674598171.97488,0.25432475091445567,8340540000.0,1153846666.6666667,3469046666.6666665,9114000000.0,1290900000.0,14519000000.0,1290900000.0,14519000000.0,9114000000.0,8340540000.0,1153846666.6666667,9114000000.0,1290900000.0,1290900000.0,9114000000.0,4.711,4.711,0.0009486298128716441,34.767384,28.652174,34.0029828,4.753257,0.0015388332202175628,11.3343276,0.0013860836884376788,20.408,20.4079913,0.00020407991299999998,2103698203.8416307,2103700000.0,1935713333.3333333,2103700000.0,0.14164,0.7864293,5.625,0.354315,2.5,0.5808553,0.021818586827777483,0.96489,0.00525,0.005858198129839988,2.53,2.085,71.96,0.0289744,7.925869,0.007925869,597616000,1290899968,2.1600827,80000,42932236288,43321184256,16136.2496,0.361,0.0510235,0.1338647,0.0510235,0.1338647,0.0510235,0.3042162,5.7655795,0.026567332426389197,0.0510235,2.5088375,0.04802768550998207,2.5,2.5,6.99999999999916e-06,1474320000.0,1528700000.0,29.1200257,28.0841475,28.0841475,6.818903686141902e-06,1.3451508,1.3498391,1.3498391,1.1628258,1.3196159152169862e-05,USD,USD,1.0,1.0,0.145,0.29,0.29,0.125,71.96,50.845,72.61,66.75156,7.802724,41.5281739,-0.8951935,1.9402711,53.3549183,0.8387772947872044,1.7558146,1.7506973,0.9269901,0.2317475,0.1456182,0.322733,2.2426023,2.4061038,1.7606973,0.2417475,0.332733,2.4161038,2.0884005,0.01368623710615661,11464940000.0,12605926666.666666,12605926666.666666,0.2024042,0.2000516130358596,2741546666.6666665,3355546666.6666665,3355546666.6666665,6520153333.333333,7206466666.666667,7206466666.666667,2.6100673,0.2804734015341091,None
FE,FirstEnergy Corp.,Utilities,United States,2036407585498724.8,0.2548156842691795,10739866666.666666,883466666.6666666,-3666133333.3333335,10624000000.0,1340000000.0,-12155000000.0,1340000000.0,-12155000000.0,10624000000.0,10739866666.666666,883466666.6666666,10624000000.0,1340000000.0,1340000000.0,10624000000.0,4.048,4.048,0.000815124916685293,15.526743,14.7384615,15.4282078,1.961808,0.0006351214171858531,15.4282078,0.001886727464398238,11.42,11.3474925,0.000113474925,3814561396.847636,3863000000.0,3354533333.333333,3863000000.0,0.12613,0.0962696,1.0,0.3028876,2.5,0.2328686,0.008747210826109332,0.83562,0.00198,0.0022093775803967955,2.6,2.468,38.05,0.064862,2.8318062,0.0028318062,543900032,1314000000,2.4158851,12153,43009122304,20842248192,108121.4514935,3.527,-0.0138484,0.1550817,-0.0138484,0.1550817,-0.0138484,2.6840204,16.6329803,0.07664345221008273,-0.0138484,0.2486152,0.004759340785762847,-7.95,12578.6163522,0.03522012578615578,1858666666.6666667,2516000000.0,23.1397717,17.0942457,17.0942457,4.150527090613854e-06,5.4025596,5.0275084,5.0275084,2.2432106,2.5456748628586024e-05,USD,USD,1.0,1.0,0.39,0.39,0.39,0.39,38.05,26.17,39.74,35.59261,6.9042141,45.395491,-4.2526422,1.7509211,28.8137333,0.4529723976747986,1.1904849,1.1989457,0.072088,0.0431195,0.138903,0.1276386,0.6491236,0.7113547,1.2089457,0.0531195,0.1376386,0.7213547,0.9651502,0.006325067667937482,43153266666.66666,43938066666.66666,43938066666.66666,0.1304975,0.1289806998676267,-1698600000.0,-1269066666.6666667,-1269066666.6666667,36263333333.333336,36648266666.66666,36648266666.66666,0.1118904,0.012023552452847511,None
HHC,Howard Hughes Corporation (The),Real Estate,United States,3.9241337554915385e+23,0.2551175992468395,935150800.0,24601333.3333333,-74411866.6666667,714894000.0,32386000.0,-483237000.0,32386000.0,-483237000.0,714894000.0,935150800.0,24601333.3333333,714894000.0,32386000.0,32386000.0,714894000.0,12.648,12.648,0.002546862634939621,161.79755,23.530457,144.5141634,7.1468863,0.002313753718672856,144.5141634,0.0176727488128151,53.63,53.7947708,0.000537947708,167564638.7656162,166535000.0,183494133.3333333,166535000.0,0.0453,-0.0131273,0.0,-0.0885881,0.0,0.0194796,0.0007317095048807754,0.93705,0.00764,0.008525073087995716,3.94,0.573,91.83,0.0062398,1.3852199,0.0013852199000000001,55110200,32386000,0.5876589,600,9041711104,5109266432,53976.6666667,-0.581008,-0.2053677,-0.581008,-0.2053677,-0.581008,-0.2053677,-0.581008,0.1918992,0.0008842562727230012,-0.2053677,0.2294632,0.004392706345354818,-6.24,16025.6410256,0.044871794871674614,55639400.0,-84429000.0,162.5055465,1070924.8130382,1070924.8130382,0.26002331582993604,1.4545837,1.477031,1.477031,1.2163317,1.3803363061801112e-05,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,91.83,52.2,113.2,98.09761,-6.3891567,75.9195402,-18.8780919,1.2993443,4.8122192,0.07565151125906691,1.7098776,1.6845535,0.3966763,0.3596459,0.6945832,0.7434607,2.0829326,2.1905665,1.6945535,0.3696459,0.7534607,2.2005665,1.94756,0.012763245334631152,8547892133.333333,9141444800.0,9141444800.0,0.1035428,0.10233930006516369,812623466.6666666,950042600.0,950042600.0,5017902066.666667,5427033000.0,5427033000.0,0.1885668,0.020263068240578334,None
WAB,Westinghouse Air Brake Technolo,Industrials,United States,190789664.1792036,0.25560043422259027,7057166666.666667,364940000.0,3373100000.0,7456400000.0,415200000.0,14210400000.0,415200000.0,14210400000.0,7456400000.0,7057166666.666667,364940000.0,7456400000.0,415200000.0,415200000.0,7456400000.0,2.64,2.64,0.0005316032065338867,38.89551,17.68125,36.2437275,2.1512072,0.0006964380640329793,36.2437275,0.0044322734677203195,15.667,15.7167813,0.000157167813,1248433705.367971,1240500000.0,1161673333.3333333,1240500000.0,0.05568,0.362784,6.875,0.1420631,2.5,0.2658489,0.009986045246930059,0.90806,0.0442,0.049320449016938564,4.8,2.182,85.01,0.0256676,1.5804175,0.0015804175,188998000,414000000,2.1904994,27000,19683508224,16040260608,15333.3333333,0.007,0.2240677,0.2019599,0.2240677,0.2019599,0.2240677,0.05574,2.6109316,0.012030965449312462,0.2240677,4.9835793,0.09540266331895016,2.5,2.5,6.99999999999916e-06,743320000.0,1157800000.0,26.4805309,17.0007844,17.0007844,4.127834445124736e-06,1.0351562,0.8283943,0.8283943,0.9111617,1.0340185784114568e-05,USD,USD,1.0,1.0,0.12,0.12,0.12,0.12,85.01,55.83,86.81,79.82485,6.4956589,52.2658069,-2.0734938,1.883796,44.6892657,0.702547067528217,2.0664308,2.2113473,0.5949179,0.1883667,0.4273901,0.5821396,1.4407704,1.1952292,2.2213473,0.1983667,0.5921396,1.2052292,1.7132882,0.011227955814212967,16486078666.666666,18501186666.666668,18501186666.666668,0.1224418,0.12101863297804154,1017478866.6666666,626433333.3333334,626433333.3333334,7835229866.666667,8366986666.666667,8366986666.666667,1.4459496,0.15537928955275768,None
