Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,calculated_roa_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:EXPO,EXPORT INVESTMENT,Financial Services,Israel,3.680687647319858e+16,0.22304468897879337,153592999.82432,12222321.7812267,138308991.90256,151291203.52,10945449.2184,583447028.8656,10945449.2184,583447028.8656,151291203.52,153592999.82432,12222321.7812267,151291203.52,10945449.2184,10945449.2184,151291203.52,-0.3084341,63.5932302,0.016686307906834057,2.6738498,2.6738498,2.6738498,0.1938174,3.095902618783305e-05,2.6738498,9.84822368794481e-05,0.0,100000.0,1.0,0.0,6637000.0,17372733.3333333,6637000.0,0.07235,0.1745955,2.5,0.2392591,2.5,0.2069396,0.0018575104331605206,0.01,0.81116,0.8844258362772035,0.0,3.187,2796.0,0.0011398,0.1396336,1.396336e-05,11290300,35913000,3.1808721,572,9621096337,9621096337,62784.965035,0.922,-0.0210499,0.0919677,-0.0210499,0.0919677,-0.0210499,0.7144919,8.7027624,0.037514874500997,-0.0210499,0.247895,0.0006560899391119635,3.7423094,3.7423094,9.654989497595109e-06,76792436.2214933,171576842.5512,125.287031,56.0745622,56.0745622,3.5829990593370474e-06,21.3294915,21.5045654,21.5045654,4.6383015,8.449754465301251e-05,ILS,ILS,0.3047768,0.3047768,35.4278,17.7139,17.7139,26.5709,2796.0,1848.0,2996.0,2457.923,13.7545806,51.2987013,-6.6755674,1.6515679,20.2945147,0.2640788079557476,1.0568963,1.0563004,578.0290503,73.1575535,79.2077378,50.2485309,0.2648106,0.2565485,1.0663004,73.1675535,50.2585309,0.2665485,0.6664244,0.001091878821883755,4416730376.512214,4690049070.18352,4690049070.18352,0.1023338,0.13241517843683429,-8475894666.666667,-9115772466.666666,-9115772466.666666,4178839141.25744,4440131911.31744,4440131911.31744,1e-05,1.9863087432859563e-07,None
TLV:MDIN-L,MODIIN ENERGY LTD,Energy,Israel,5.634566626131617e+27,0.22573205603859295,2336333.3333333,-3493000.0,-212604800.0,1726000.0,-6023000.0,-848023000.0,-6023000.0,-848023000.0,1726000.0,2336333.3333333,-3493000.0,1726000.0,-6023000.0,-6023000.0,1726000.0,17.0995024,17.0995024,0.004486760008930131,2104.3670137,2104.3670137,2104.3670137,0.1658252,2.648774934243599e-05,2104.3670137,0.07750725965403897,-5.3015924,2040.7441272,0.020407441272,-5566979.1606784,-5567000.0,-3296400.0,-5567000.0,0.0,0.0,0.0,0.0,0.0,0.01,8.976099466513518e-05,0.0511,0.1045,0.11393868027388895,0.0,-0.521,622.7,-0.0008367,2.0177166,0.00020177166,15656800,-6023000,-0.3846891,10000000,29513744,28621433,-0.6023,-0.3647159,5.3676233,-0.3647159,5.3676233,-0.3647159,5.3676233,-0.3647159,0.2135284,0.0009204538467462571,5.3676233,23.4181317,0.0619794695381873,-5769.8793686,17.3313849,4.4714191506527615e-05,-481400.0,-220000.0,163.1104471,1341533.8240015,1341533.8240015,0.08572005274552472,0.0729807,0.0710304,0.0710304,0.2675153,4.87341885970846e-06,USD,ILS,1.0,0.3047768,0.0,0.0,0.0,0.0,622.7,280.0,704.9,502.27133,23.9768155,122.3928571,-11.6612285,1.6130854,17.6174973,0.22924458923610536,18.508188,16.5036316,0.0,0.0,166.9921693,185.7444444,3.5561115,1.7648352,16.5136316,0.01,185.7544444,1.7748352,9.1442334,0.014982036659855315,14102200.0,14188466.6666667,14188466.6666667,1e-06,1.293953497640411e-06,2040733.3333333,622333.3333333,622333.3333333,914800.0,921133.3333333,921133.3333333,1e-05,1.9863087432859563e-07,None
TLV:NALA,NALA DIGITAL COMME,Basic Materials,Israel,2.192046122674715e+34,0.22709572518401616,102933.3333333,-10358000.0,-80838666.6666667,0.0,-14684000.0,-366704000.0,-14684000.0,-366704000.0,0.0,102933.3333333,-10358000.0,0.0,-14684000.0,-14684000.0,0.0,108.0284415,108.0284415,0.028345719063102574,1771.6083146,1771.6083146,1771.6083146,4.2945666,0.0006859838169059802,1771.6083146,0.06525121556791896,-10.7141236,7042.8554017,0.070428554017,-9185491.2954429,-16425000.0,-851333.3333333,-16425000.0,0.0,0.0,0.0,0.0,0.0,0.01,8.976099466513518e-05,0.10279,0.42403,0.462329364560164,0.0,-2.05,589.0,-0.0034805,18.4746614,0.00184746614,48473300,-541000,-0.0111608,10000000,20849498,82885138,-0.0541,-0.5703627,0.0,-0.5703627,0.0,-0.5703627,0.0,-0.5703627,0.1929637,0.0008318058859963861,0.0,0.25,0.0006616611257911247,-3106.1080872,32.1946298,8.306069311050618e-05,-3454000.0,-1502000.0,1656.6346062,138811.5716054,138811.5716054,0.008869649819347951,4.6015479,5.5456058,5.5456058,2.355911,4.2918446530701674e-05,USD,ILS,1.0,0.3047768,0.0,0.0,0.0,0.0,589.0,214.0,620.0,434.61328,35.5227802,175.2336449,-5.0,1.8472906,39.7384917,0.5170901434807588,3.4156369,1.2695268,0.0437767,0.0241257,0.3620326,0.620438,0.5765015,0.706185,1.2795268,0.0341257,0.630438,0.716185,0.9978559,0.0016349007096705254,38313800.0,14264400.0,14264400.0,1e-06,1.293953497640411e-06,-3904733.3333333,-3017600.0,-3017600.0,11664666.6666667,11152600.0,11152600.0,1e-05,1.9863087432859563e-07,None
TLV:PIU,POALIM I.B.I,Financial Services,Israel,2924.4127046,0.28984061464259164,74697266.6666667,29036000.0,10710066.6666667,81728000.0,31101000.0,32215000.0,31101000.0,32215000.0,81728000.0,74697266.6666667,29036000.0,81728000.0,31101000.0,31101000.0,81728000.0,0.6802618,0.6802618,0.00017849475197844516,3.3445243,3.3445243,3.3445243,0.0129161,2.0631268304325127e-06,3.3445243,0.00012318426949848503,0.0,100000.0,1.0,0.0,971000.0,862600.0,971000.0,0.37836,0.0,0.0,0.0,0.0,0.2262057,0.002030444863092317,0.42482,0.30017,0.3272820445723756,0.0,1.52,1681.0,0.0009042,0.7030393,7.030393e-05,20884300,31101000,1.4892048,14,55908265,106169032,2221500.0,1.132,0.1809699,0.2510366,0.1809699,0.2510366,0.1809699,0.9117592,9.798608,0.04223872059341356,0.1809699,4.5040561,0.01192063531900953,3.6682103,3.6682103,9.463817160994279e-06,39448933.3333333,45007000.0,1.4172314,1.2422127,1.2422127,7.937372599935402e-08,0.260142,0.2433648,0.2433648,0.4943201,9.005200443013808e-06,USD,ILS,1.0,0.3047768,59.3746,71.8241,47.9697,31.035,1681.0,1036.0,1999.0,1738.7693,-3.3224247,62.2586873,-15.907954,1.3395639,5.7780399,0.07518572932974578,5.3838535,5.7595939,0.0,0.0,0.6590884,1.0796877,5.9665205,6.4219217,5.7695939,0.01,1.0896877,6.4319217,6.1007578,0.009995564747122298,177769466.6666667,177626066.6666667,177626066.6666667,0.2750925,0.3559569025496448,125297000.0,120173066.6666667,120173066.6666667,37093733.3333333,35070600.0,35070600.0,1.8281849,0.03631339651213361,None
TLV:AZRT,REIT AZORIM - H.F,Real Estate,Israel,87875572468.99329,0.3057955055640438,4418933.3333333,6183733.3333333,17146428.5714286,6988500.0,26625500.0,93706000.0,26625500.0,93706000.0,6988500.0,4418933.3333333,6183733.3333333,6988500.0,26625500.0,26625500.0,6988500.0,40.4807594,40.4807594,0.010621797532952918,11.8958195,11.8958195,11.8958195,33.7416109,0.005389647242573541,11.8958195,0.00043814237952863235,0.0,100000.0,1.0,0.0,0.0,0.0,0.0,2.87168,0.0,0.0,0.0,0.0,1.65096,0.014819181175235157,0.57281,0.35588,0.3880238998648,0.0,0.32,1256.0,0.0002548,0.3550991,3.550991e-05,62100000,20119000,0.3239775,10000000,283607910,23639371358,2.0119,-0.001,0.9022668,0.4360569,0.9022668,0.4360569,0.9022668,0.1082642,3.5403529,0.015261349055414954,0.9022668,9.7487726,0.025801535414390682,109.8776609,109.8776609,0.0002834794103367874,3983000.0,4358000.0,71.2045972,65.077538,65.077538,4.1582626469078515e-06,2.4303627,0.8811429,0.8811429,0.9396921,1.711869639777257e-05,USD,ILS,1.0,0.3047768,0.0,0.0,0.0,0.0,1256.0,922.3,1600.0,1289.9161,-2.629326,36.1812859,-21.5,0.9848015,0.9858015,0.01282756887017298,1.4355035,2.3297412,2.2429761,0.9817211,0.0,0.0,0.0168251,3.6821289,2.3397412,0.9917211,0.01,3.6921289,3.015935,0.004941349018250205,447895571.4285714,1040825571.4285716,1040825571.4285716,0.1255811,0.16249610358253022,-230677714.2857143,167399857.1428571,167399857.1428571,310822857.1428571,446864857.1428571,446864857.1428571,5.6626896,0.11247849862994454,None
TLV:HAP,HADERA PAPER LTD,Basic Materials,Israel,744840406.6946975,0.3336268217322669,478325832.9055467,8497481.9608,126874071.14336,438260199.8728,2896293.9304,497756288.5544,2896293.9304,497756288.5544,438260199.8728,478325832.9055467,8497481.9608,438260199.8728,2896293.9304,2896293.9304,438260199.8728,0.4562509,0.4562509,0.00011971624929614214,52.5526331,52.5526331,52.5526331,0.3480475,5.5594655934450795e-05,52.5526331,0.001935598948599478,4.7511655,4.3517915,4.3517915e-05,166034848.5470524,193948000.0,195248333.3333333,193948000.0,0.00661,0.0201535,2.5,0.0690044,6.25,0.0561335,0.0005038598794035366,0.73966,0.0004,0.0004361289197086659,0.0,1.498,26580.0,5.64e-05,0.4951684,4.951684e-05,6357440,9503000,1.4947841,1463,656239046,50048212223,6495.5570745,5.577,-0.0642504,-0.4528639,-0.0642504,-0.4528639,-0.0642504,4.069534,20.4230861,0.08803750771876252,-0.0642504,0.243575,0.0006446564348582929,12.9136733,12.9136733,3.331669478928556e-05,62744806.1850667,70186439.7184,10.4588585,9.3499407,9.3499407,5.974336208541486e-07,1.1502147,1.181622,1.181622,1.0880244,1.9820917273826882e-05,ILS,ILS,0.3047768,0.3047768,157.372,157.686,778.397,231.65,26580.0,10000.0,26900.0,22409.93,18.6081349,165.8,-3.332011,1.9621302,57.0646166,0.7425433005392224,1.8837432,1.852308,0.4070153,0.2351636,3.2374499,1.9890924,1.5741526,1.4847987,1.862308,0.2451636,1.9990924,1.4947987,1.6785533,0.0027501646093286637,669297919.2259734,673050351.5060267,673050351.5060267,0.1043032,0.13496349045508732,339430466.6666667,296413533.3333333,296413533.3333333,356706763.9846933,363409781.1024534,363409781.1024534,9.2552757,0.18383835044432048,None
TLV:HARL,HAREL INS INVS,Financial Services,Israel,2143401694162.6687,0.3814526607592261,5843648134.026668,193919318.6133333,1821650933.6,8492605532.0,335864033.6,7586808882.400001,335864033.6,7586808882.400001,8492605532.0,5843648134.026668,193919318.6133333,8492605532.0,335864033.6,335864033.6,8492605532.0,-0.2907571,23.7574879,0.006233757224558856,1.8324586,1.8324586,1.8324586,0.0724073,1.1565832050632625e-05,1.8324586,6.749243054601714e-05,-4.6618659,600.7281318,0.006007281318,-20755722845.141705,1768000000.0,958400000.0,1768000000.0,0.03955,0.0887621,2.5,0.0933444,2.5,0.0943503,0.0008468976774953903,0.14049,0.46493,0.5069235466003751,0.0,5.136,3087.0,0.0016638,0.261758,2.6175799999999998e-05,214379008,1102000000,5.1404287,4635,201762973454,201762973454,237756.2028047,0.2453724,0.024197,0.2453724,0.024197,0.2453724,0.024197,0.2453724,5.2035076,0.022430686442615522,0.024197,1.8055394,0.004778620928256928,7.4680723,7.4680723,1.926728977133236e-05,262250277.1733333,-128920586.4,769.3527558,15650174.9711247,15650174.9711247,1.0,15.2401105,14.7623382,14.7623382,3.8431788,7.001251907891522e-05,ILS,ILS,0.3047768,0.3047768,70.0,50.0,50.0,60.0,3087.0,1962.0,3569.0,3192.923,-3.3174305,57.3394495,-13.5051835,1.4001245,7.533553,0.09802903520089822,1.0660452,1.0679759,3.3019456,2.3524052,0.1701961,0.1072634,10.5615014,17.1953595,1.0779759,2.3624052,0.1172634,17.2053595,9.1416677,0.01497783298199882,35052095309.653336,36617835323.52,36617835323.52,0.1091721,0.1412636206397487,42910866666.66666,43867133333.333336,43867133333.333336,32875663862.4,34287329044.640003,34287329044.640003,1.9025603,0.037790721585187516,None
TLV:KSTN,KEYSTONE REIT LTD,,Israel,4621712015226.951,0.5589648674366448,14610000.0,4902133.3333333,4240333.3333333,9532000.0,1838000.0,14253000.0,1838000.0,14253000.0,9532000.0,14610000.0,4902133.3333333,9532000.0,1838000.0,1838000.0,9532000.0,38.1918856,38.1918856,0.010021217048732049,31.728868,31.728868,31.728868,5.4966627,0.0008779981801168787,31.728868,0.0011686258122250324,0.0,100000.0,1.0,0.0,4406000.0,0.0,4406000.0,0.66331,0.0,0.0,0.0,0.0,0.3890343,0.0034920105726854596,0.30185,0.09657,0.10529242444066467,0.0,0.095,945.3,0.0001005,2.7427139,0.00027427139,57345600,20859000,0.3637419,10000000,1201017053,17285354359,2.0859,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.25,0.044184529688552604,0.0,0.25,0.0006616611257911247,31.728868,31.728868,8.185904866940758e-05,-3823466.6666667,8166000.0,31.8352404,147.0753188,147.0753188,9.397678880355062e-06,-1.6405652,0.3758729,0.3758729,0.6140848,1.1186995457008618e-05,USD,ILS,1.0,0.3047768,0.0,0.0,0.0,0.0,945.3,928.3,1114.0,1024.6609,-7.7450891,1.8313045,-15.1436266,0.183091,0.184091,0.0023954518033082865,2.7784594,3.6604735,0.0182075,0.0728299,0.1218171,0.1265101,0.8300421,1.385362,3.6704735,0.0828299,0.1365101,1.395362,2.5329177,0.0041499668892743275,341644666.6666667,554796000.0,554796000.0,0.1033129,0.13368208830637401,1491000.0,14969000.0,14969000.0,92575666.6666667,151564000.0,151564000.0,8.2772862,0.16441245949740188,None
TLV:FIBI,FIRST INTER BK ISR,Financial Services,Israel,908152498575912.8,0.6185254635337868,1159147444.2133334,235775332.48,2435430771.8933334,1195944163.2,263936708.8,10135047707.2,263936708.8,10135047707.2,1195944163.2,1159147444.2133334,235775332.48,1195944163.2,263936708.8,263936708.8,1195944163.2,-3.5156004,260.7966373,0.06843075870448115,3.5993092,3.5993092,3.5993092,0.7948476,0.00012696335656002118,3.5993092,0.00013256841174727796,0.0,100000.0,1.0,0.0,76000000.0,91733333.3333333,76000000.0,0.22069,0.5114294,2.5,4.0686831,17.1875,2.5126116,0.022553451642315675,0.15252,0.48358,0.5272580574817917,0.0,8.637,10290.0,0.0008394,0.3291396,3.291396e-05,100330000,866000000,8.631516,3791,311898216152,311898216152,228435.7689264,0.678,-0.0265325,-0.0129296,-0.0265325,-0.0129296,-0.0265325,0.5052676,7.3582178,0.03171896515501817,-0.0265325,0.2473468,0.0006546390485953288,7.1235701,7.1235701,1.837848963019534e-05,296466552.5866667,31087233.6,1052.0519547,10033.0000464,10033.0000464,0.0006410790975124145,16.5123471,17.1012952,17.1012952,4.1363712,7.535370656121319e-05,ILS,ILS,0.3047768,0.3047768,124.589,109.638,109.638,84.7203,10290.0,6868.0,10950.0,9734.741,5.7038908,49.8252766,-6.0273973,1.6766291,22.2137563,0.2890526021754774,1.0634521,1.0609992,0.0082801,0.0121015,68.2530023,27.247407,0.3534947,0.3967282,1.0709992,0.0221015,27.257407,0.4067282,0.7388637,0.0012105643585208947,46948244959.52,51250677452.85334,51250677452.85334,0.1051499,0.13605908088153945,-89221800000.0,-89991400000.0,-89991400000.0,44160837620.53333,48305294139.2,48305294139.2,1.0335954,0.020530395800401453,None
TLV:CSURE,CANNASSURE THERAPE,Healthcare,Israel,1.0773938987682164e+27,0.6415890152513445,1865066.6666667,-23049000.0,-52263000.0,3497000.0,-28537000.0,-251766000.0,-28537000.0,-251766000.0,3497000.0,1865066.6666667,-23049000.0,3497000.0,-28537000.0,-28537000.0,3497000.0,5.4558095,5.4558095,0.0014315567382207038,27150.5794824,27150.5794824,27150.5794824,0.0300562,4.800965666172118e-06,27150.5794824,1.0,-0.790591,14957.6587729,0.149576587729,-23200986.1218196,-22270000.0,-17620666.6666667,-22270000.0,0.0,0.0,0.0,0.0,0.0,0.01,8.976099466513518e-05,0.01,0.50915,0.5551375986741681,0.0,-0.43,71.2,-0.0060393,1.3426116,0.00013426115999999998,51166800,-28537000,-0.5577249,44,19078520,10510641,-648568.1818182,-0.2460765,0.0,-0.2460765,0.0,-0.2460765,0.0,-0.2460765,0.2253924,0.0009715958233535729,0.0,0.25,0.0006616611257911247,-110333.9094853,0.9063397,2.338315555831247e-06,-15047133.3333333,-20822000.0,7886.9497813,9162.6743499,9162.6743499,0.0005854678536697232,0.8549512,1.4356592,1.4356592,1.19919,2.1846059505283578e-05,USD,ILS,1.0,0.3047768,0.0,0.0,0.0,0.0,71.2,0.627,114.0,1.434,4865.1324965,11255.661882,-37.5438596,1.2449701,3.7235194,0.04845164218448153,2.7427216,1.706499,166.8,133.4549508,0.0,0.0,1.6660188,0.4187182,1.716499,133.4649508,0.01,0.4287182,1.0726086,0.0017573765524047194,27319000.0,27187400.0,27187400.0,1e-06,1.293953497640411e-06,-243428.5714286,-7242600.0,-7242600.0,12207333.3333333,16003400.0,16003400.0,1e-05,1.9863087432859563e-07,None
TLV:MDPR,MEDIPOWER OVERSEAS,Real Estate,Cyprus,216662551998.7281,0.6636211987735103,21490333.3333333,3364000.0,24517266.6666667,24073000.0,3786000.0,107337000.0,3786000.0,107337000.0,24073000.0,21490333.3333333,3364000.0,24073000.0,3786000.0,3786000.0,24073000.0,4.9361651,4.9361651,0.0012952065884769025,19.4564584,19.4564584,19.4564584,3.391551,0.0005417424659827826,19.4564584,0.000716613006827806,0.0,100000.0,1.0,0.0,0.0,0.0,0.0,0.15727,0.0,0.0,0.0,0.0,0.0998686,0.0008964304871814519,0.26921,0.45585,0.49702342012298834,0.0,0.099,629.7,0.0001572,0.9512046,9.512045999999999e-05,42386700,3786000,0.0893205,10000000,118831421,8164481307,0.3786,1.475,0.1792575,-0.2479562,0.1792575,-0.2479562,0.1792575,1.0442609,10.4689087,0.04512817631823381,0.1792575,4.4838817,0.01186724085414489,18.6317974,18.6317974,4.8069197116176405e-05,7403400.0,8397000.0,16.0509254,14.1516519,14.1516519,9.042487976083625e-07,2.1715755,2.5383965,2.5383965,1.5942346,2.904272378604055e-05,USD,ILS,1.0,0.3047768,14.0,0.0,0.0,0.0,629.7,432.0417,649.7,602.66766,4.4854473,45.74982,-3.0783439,1.8162257,35.8937565,0.46706120198941575,1.5088227,1.4232815,2.133321,1.6493921,1.0677401,0.9751752,1.9589389,2.0402978,1.4332815,1.6593921,0.9851752,2.0502978,1.7417896,0.002853771825307382,238613333.3333333,275843600.0,275843600.0,0.1137252,0.14715512030985528,8579066.6666667,19032266.6666667,19032266.6666667,159581933.3333333,193894066.6666667,193894066.6666667,5.0970194,0.10124254198918138,None
TLV:FIBIH,F.I.B.I. HLDGS,Financial Services,Israel,2.624674530173385e+19,0.672542707606451,3803400000.0,370733333.3333333,3660800000.0,3924000000.0,415000000.0,15272000000.0,415000000.0,15272000000.0,3924000000.0,3803400000.0,370733333.3333333,3924000000.0,415000000.0,415000000.0,3924000000.0,-3.6155672,32.6577067,0.00856909686476781,3.0878633,3.0878633,3.0878633,0.3265771,5.216512548020236e-05,3.0878633,0.0001137310274354058,0.0,100000.0,1.0,0.0,76000000.0,91733333.3333333,76000000.0,0.10576,0.0,0.0,0.0,0.0,0.0704343,0.0006322252826542531,0.02652,0.52144,0.5685376597322169,0.0,11.706,11870.0,0.0009862,0.279374,2.79374e-05,35452600,415000000,11.7057705,3791,128148841217,128148841217,109469.7968874,0.683,-0.0265658,-0.0141039,-0.0265658,-0.0141039,-0.0265658,0.508724,7.3824892,0.031823591534909164,-0.0265658,0.2473434,0.000654630050004018,6.0698203,6.0698203,1.5659862663624122e-05,966666666.6666666,98000000.0,132.5677668,1307.6412369,1307.6412369,8.355441644024165e-05,34.1172098,35.3306097,35.3306097,5.9449557,0.00010830131670417098,USD,ILS,1.0,0.3047768,155.137,148.085,148.085,112.826,11870.0,7501.0,12440.0,11024.496,7.6693211,58.2455673,-4.5819936,1.769184,30.6646552,0.3990184397752569,1.0635135,1.0610609,0.0019926,0.0011636,80.5384273,31.7668205,0.3532553,0.3951288,1.0710609,0.0111636,31.7768205,0.4051288,0.7380949,0.0012093047461203522,154052600000.0,168167800000.0,168167800000.0,0.1024678,0.1325885682055181,-89421733333.33333,-90554066666.66669,-90554066666.66669,144897800000.0,158494000000.0,158494000000.0,1e-05,1.9863087432859563e-07,None
TLV:NAWI,NAWI BROTHERS GROU,Financial Services,Israel,1281941312.502231,0.6746507144966427,108853066.6666667,67174600.0,175144000.0,123264000.0,81465000.0,826041000.0,81465000.0,826041000.0,123264000.0,108853066.6666667,67174600.0,123264000.0,81465000.0,81465000.0,123264000.0,5.7182223,5.7182223,0.001500411563895127,3.0110331,3.0110331,3.0110331,1.9900173,0.0003178713454258535,3.0110331,0.00011090124621287962,0.0,100000.0,1.0,0.0,95000.0,66800.0,95000.0,0.6608999,0.0,0.0,0.0,0.0,0.3876571,0.003479648688500177,0.27843,0.38786,0.42289240699550784,0.0,2.489,2427.0,0.0010255,0.4080618,4.0806179999999994e-05,32730500,81465000,2.4889629,10000000,704864922,24529748272,8.1465,0.445,0.0697043,0.1938025,0.0697043,0.1938025,0.0697043,0.3822006,6.4322377,0.027727355865314857,0.0697043,2.890158,0.0076492207839769025,7.878148,7.878148,2.032526658552067e-05,409304866.6666667,166586000.0,1.7221025,4.2312375,4.2312375,2.703635906823297e-07,2.9815562,2.370612,2.370612,1.5406792,2.8067086518193696e-05,USD,ILS,1.0,0.3047768,35.1354,73.3261,39.6984,90.4126,2427.0,1300.0,2582.0,2201.3147,10.252296,86.6923077,-6.0030984,1.7581903,29.5389681,0.38437063410493155,1.3560232,1.4280044,0.0093277,0.0089798,12568.9237901,13361.1051584,1.1534263,1.0828668,1.4380044,0.0189798,13361.1151584,1.0928668,1.2654356,0.0020733069378878724,2185933400.0,2012460133.3333333,2012460133.3333333,0.1404803,0.18177497553457422,232487200.0,98276866.6666667,98276866.6666667,1628724800.0,1416050866.6666667,1416050866.6666667,3.329878,0.06614165785475554,None
TLV:GNRS,GENERATION CAPITAL,Energy,Israel,692019685.815955,0.7165680871855983,248616285.7142857,169654785.7142857,215157857.1428571,441071000.0,309942000.0,932364000.0,309942000.0,932364000.0,441071000.0,248616285.7142857,169654785.7142857,441071000.0,309942000.0,309942000.0,441071000.0,0.9880864,0.9880864,0.00025926523715027767,0.9752858,0.9752858,0.9752858,0.7308955,0.00011674809859728451,0.9752858,3.592136221741477e-05,0.0,100000.0,1.0,0.0,0.0,0.0,0.0,0.7027,0.0,0.0,0.0,0.0,0.4115428,0.003694049107527479,0.55297,0.01126,0.012277029089798944,0.0,0.3,96.1,0.0031217,0.2434158,2.434158e-05,1101820032,309942016,0.2813,10000000,435776403,32237682867,30.9942016,2.3187358,2.0275732,2.3187358,2.0275732,2.3187358,2.0275732,2.3187358,15.4773957,0.06671819022518306,2.0275732,14.4892878,0.03834799391063844,0.420611,0.420611,1.0851574131131371e-06,-7180285.7142857,-744000.0,164.7699523,5857209.7184757,5857209.7184757,0.37425841751178657,0.1288738,0.2574293,0.2574293,0.508375,9.261243423476297e-06,USD,ILS,1.0,0.3047768,4.5379,0.597,1.116,0.0,96.1,79.4,124.5,109.02937,-11.858612,21.0327456,-22.811245,0.7405765,0.7415765,0.009649633953946947,21.8278459,5.041104,0.0057189,0.0010482,0.0170009,0.0680038,66.0530348,14.6404614,5.051104,0.0110482,0.0780038,14.6504614,9.8507827,0.016139656664895335,1229788571.4285717,1615687333.3333333,1615687333.3333333,0.2918329,0.3776182016815443,189362285.7142857,106099266.6666667,106099266.6666667,164779000.0,332543000.0,332543000.0,7.7023004,0.15299146627934918,None
