Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,skip_reason
TLV:EMDV,EMILIA DEV (O.F.G),Financial Services,Israel,0.3007238,6.776599315738172e-05,2168021183.7324266,4.0,10414061.75464,143333159.51604667,1.0,554891676.1644,1.0,15885054.4849,1.0,868343016.68295,1.5,15885054.4849,868343016.68295,554891676.1644,2168021183.7324266,4.0,10414061.75464,554891676.1644,1.0,15885054.4849,1.0,15885054.4849,554891676.1644,0.29261220000000004,0.29261220000000004,11.840688,11.840688,11.840688,0.0010354000000000001,1.0354000000000001e-16,11.840688,6.776600298230601e-05,2.6771877,2.5020161,228482257.50142607,258382000.0,215346733.3333333,258382000.0,0.028630000000000003,0.0173725,0.777,0.07330360000000001,2.75,0.0407687,9.825027837957983e-12,0.01,0.8324601,0.0,1.858,2191.0,0.000848,0.987743,27993000,52007000,1.8578573,10000000,531642673,188104438,5.2007,0.36423520000000004,0.045,0.36423520000000004,0.0395851,0.36423520000000004,0.0395851,0.36423520000000004,6.2851900999999994,0.0436463,2.3391692,32.508358,32.508358,105995742.18191999,2.0,65942509.0451,1.0,5.015698400000001,8.0622148,8.0622148,2.2168368999999997,1.0,4.568775700000001,2.0,4.568775700000001,2.1384695,ILS,ILS,0.3054407,0.3054407,0,0,0,0,2191.0,1645.0,2575.0,2096.4255,4.5112264,33.191489399999995,-14.9126214,1.1741935,2.6208257,1.6633061000000002,1.0,3.2778457000000003,2.0,0.5977908000000001,3.0,0.2162265,1.0,1.5556450000000002,2.0,0.7693207,1.0,1.4461051,1.0,1.4843002,1.0,3.2878457,0.2262265,0.7793207,1.4943002,2.3910728999999997,678450747.30144,1.0,470993319.7143956,0.6666667,470993319.7143956,184954382.66767332,1.0,283249180.83813,1.5,283249180.83813,0.1337267,0.15608160000000001,296478533.3333333,320871933.3333333,320871933.3333333,409921537.76077336,1.0,287453012.0990133,0.6666667,287453012.0990133,2.5632465,None
TLV:FIBIH,F.I.B.I. HLDGS,Financial Services,Israel,6.7845705999999995,6.815349768879748e-05,3803400000.0,0.0,370733333.3333333,7321600000.0,2.0,11772000000.0,0.0,830000000.0,0.0,22908000000.0,1.5,830000000.0,22908000000.0,11772000000.0,3803400000.0,1.0,370733333.3333333,11772000000.0,3.0,830000000.0,2.0,830000000.0,11772000000.0,-3.5913718,12.8229371,11.908422999999999,11.908422999999999,11.908422999999999,0.3846881,3.846881e-14,11.908422999999999,6.815366037282304e-05,0.0,100000.0,0.0,76000000.0,91733333.3333333,76000000.0,0.10575999999999999,0.0979807,0.0,1.8188976000000003,16.0,0.6752128000000001,1.6272249437793103e-10,0.07418999999999999,0.52144,0.0,11.706,13810.0,0.0008476000000000001,1.077413,35452600,415000000,11.7057705,3791,150951615293,150951615293,109469.79688739998,0.6829999999999999,0.263,-0.014103899999999999,-0.0265658,-0.014103899999999999,-0.0265658,0.508724,7.382489200000001,0.19060850000000001,4.6158738,23.4084152,23.4084152,966666666.6666666,1.0,49000000.0,0.5,156.1568434,3080.6452101,3080.6452101,68.2344196,2.0,35.330609700000004,1.0,35.330609700000004,5.9449557,USD,ILS,1.0,0.3054407,0,0,0,0,13810.0,8900.0,14410.0,12561.135,9.9422942,55.16853929999999,-4.1637752,1.7822142,32.0449305,1.0635135,1.0,1.0610608999999998,1.0,0.0019925999999999998,1.0,0.0011635999999999999,1.0,26.8461424,0.3333333,61.99036410000001,2.0,0.3532553,1.0,0.7918552,2.0,1.0710608999999998,0.011163600000000001,62.000364100000006,0.8018552,0.936458,154052600000.0,1.0,252251700000.0,1.5,252251700000.0,8475866666.666667,2.0,6727500000.0,1.5,6727500000.0,0.1032904,0.22337420000000002,-89421733333.33333,-90250600000.0,-90250600000.0,144897800000.0,1.0,237741000000.0,1.5,237741000000.0,0.0313591,None
TLV:GLPL,GOLAN PLASTIC PROD,Industrials,Israel,16.828257999999998,6.825663981605629e-05,100340975.96382672,1.0,8159685.3987933,70939702.16151999,2.0,102028189.6652,1.0,10981204.0464,1.0,157612288.2512,1.0,10981204.0464,157612288.2512,102028189.6652,100340975.96382672,1.0,8159685.3987933,102028189.6652,1.0,10981204.0464,1.0,10981204.0464,102028189.6652,0.39798920000000004,0.39798920000000004,11.926428,11.926428,11.926428,0.3856329,3.856329e-14,11.926428,6.825670564212636e-05,2.3650273,2.2732513,60946854.9012011,65677000.0,52533066.66666671,65677000.0,0.10762999999999999,0.40498909999999994,4.75,0.3042916,2.75,0.2733036,6.586463336368668e-11,0.08067,0.6773399999999999,0.0,1.033,1233.0,0.0008378,1.7953949,34231800,35952000,1.0502515,255,132954055,12881527571,140988.23529409998,1.724,0.053,0.1596695,0.0075135,0.1596695,0.0075135,1.3329174,11.7952041,0.041628399999999996,2.2903031000000005,8.947612300000001,8.947612300000001,24886982.4325867,2.0,12920447.0507,1.0,5.3423132,10.290205499999999,10.290205499999999,1.7433542000000002,2.0,0.8661136999999999,1.0,0.8661136999999999,0.9316523000000001,ILS,ILS,0.3054407,0.3054407,0,0,0,0,1233.0,655.0,1273.0,946.944,30.2083333,88.2442748,-3.1421838,1.8705502,42.8367145,4.4092497,2.0,2.1845859,1.0,0.2873343,1.0,0.2873343,1.0,0.033137599999999996,1.0,0.0533601,1.0,4.6259096,2.0,2.5755149,1.0,2.1945859,0.2973343,0.0633601,2.5855148999999997,2.3900504000000002,250114882.06992003,2.0,132956076.44882,1.0,132956076.44882,131969238.27254671,2.0,70464171.71704671,1.0,70464171.71704671,0.18259270000000002,0.255841,129926933.3333333,144675466.6666667,144675466.6666667,57871157.096746705,1.0,60950630.59686,1.0,60950630.59686,11.4913739,None
TLV:TGTR,TOGETHER,Healthcare,Israel,66.09339279999999,6.83032714621061e-05,5936000.0,0.0,-20243200.0,-600702933.3333334,0.25,11421000.0,0.0,122500.0,0.0,-1930500000.0,0.25,122500.0,-1930500000.0,11421000.0,5936000.0,1.0,-20243200.0,11421000.0,1.0,122500.0,0.25,122500.0,11421000.0,3.0000386000000003,3.0000386000000003,11.934579,11.934579,11.934579,1.9244814,1.9244813999999998e-13,11.934579,6.830335501674959e-05,1.9126697,2.0948784,17076566.751836497,13823000.0,6791466.6666667,13823000.0,0.52048,0.6425876,0.0,-0.12354849999999999,1.0,0.34750640000000005,8.374709161362914e-11,0.01,0.52274,0.0,0.107,126.0,0.0008492,3.7669617,63949100,6746000,0.1054901,10,38884829,2494320280,674600.0,2.9458484,1.3,2.9458484,0.0,2.9458484,0.0,2.9458484,17.413474100000002,0.975,10.1242088,4.051321499999999,4.051321499999999,-16145733.3333333,0.5,-30410000.0,0.5,41521.934125,127868.56167489999,127868.56167489999,5.275029099999999,1.0,8.831919500000001,1.0,8.831919500000001,2.9728546000000002,USD,ILS,1.0,0.3054407,0,0,0,0,126.0,101.0,297.0,130.49504,-3.444606,24.7524752,-57.5757576,0.255102,0.256102,2.8459675,3.0,1.1999824,1.0,0.7707392,12.0,0.550958,1.0,0.1810673,1.0,0.1810673,1.0,7.8973321,6.0,1.5979364999999999,1.0,1.2099824,0.560958,0.19106729999999997,1.6079364999999999,1.4089593999999999,175328400.0,2.0,133840428.57142858,1.0,133840428.57142858,-2418666.6666667005,1.0,13561000.0,1.0,13561000.0,0.1009153,0.10903330000000001,7409000.0,17338285.714285698,17338285.714285698,186317428.5714286,2.0,111494285.71428569,1.0,111494285.71428569,1e-05,None
TLV:ARAD,ARAD INVESTMENT,Industrials,Israel,16.2449195,6.875666386800849e-05,829302248.1971334,1.0,75708120.19364001,1274717827.9421067,2.0,920325511.2549,1.0,71182649.6943,1.0,4144702624.7874,1.5,71182649.6943,4144702624.7874,920325511.2549,829302248.1971334,1.0,75708120.19364001,920325511.2549,1.0,71182649.6943,1.0,71182649.6943,920325511.2549,0.7355012,0.7355012,12.013794,12.013794,12.013794,0.28222620000000004,2.8222620000000003e-14,12.013794,6.875671413965219e-05,3.6622339999999998,3.5851422999999993,631829418.6822352,658430000.0,537123733.3333334,658430000.0,0.07733999999999999,0.40032209999999996,4.75,0.145492,2.75,0.208718,5.029986632595384e-11,0.17919000000000002,0.59308,0.0,32.188,38000.0,0.0008471,1.1055363,7199640,233048992,32.369534,4254,2216489621,85037766047,54783.4960038,-0.071,0.161,-0.1162104,0.0573205,-0.1162104,0.0573205,-0.0823026,0.2417697,0.1350801,3.9253248999999997,-145.97101709999998,685.0675018,292874828.8765734,2.0,192314322.5003,1.0,7.568044099999999,11.525348699999999,11.525348699999999,2.1947113,1.0,4.352072799999999,2.0,4.352072799999999,2.0871622,ILS,ILS,0.3054407,0.3054407,0,0,0,0,0.2704781,29060.0,40300.0,35563.12,6.852267200000001,30.7639367,-5.707196,1.5907473,16.2034398,1.7974733,1.0,1.7965871,1.0,0.6034092,1.0,0.19439279999999998,1.0,7.971122200000001,1.0,7.6477439,1.0,1.6898639,1.0,0.793089,0.5,1.8065871,0.20439279999999999,7.6577439,0.803089,1.3048381000000002,5645716213.779468,2.0,2982596710.392627,1.0,2982596710.392627,1432178413.9789734,2.0,1144723935.7646,1.5,1144723935.7646,0.123866,0.1621832,933713266.6666666,847175200.0,847175200.0,3147785842.0988803,2.0,1660364588.24666,1.0,1660364588.24666,5.8329884000000005,None
TLV:NAWI,NAWI BROTHERS GROU,Financial Services,Israel,20.6331392,6.948683022037955e-05,108853066.6666667,0.0,67174600.0,350288000.0,2.0,134727000.0,0.0,178544000.0,0.0,866819000.0,1.0,178544000.0,866819000.0,134727000.0,108853066.6666667,1.0,67174600.0,134727000.0,1.0,178544000.0,2.0,178544000.0,134727000.0,6.147605,6.147605,12.141422,12.141422,12.141422,2.2424322999999995,2.2424322999999995e-13,12.141422,6.948714799861593e-05,0.0,100000.0,0.0,118000.0,66800.0,118000.0,0.66261,0.626595,0.0,2.6664242999999996,4.0,1.3195431,3.180024796200363e-10,0.27860999999999997,0.38845,0.0,2.489,2912.0,0.0008547,1.6454317999999999,32730500,89272000,2.7274866,10000000,828262832,30211618528,8.9272,0.439,0.425,0.19380250000000002,0.0697043,0.19380250000000002,0.0697043,0.3777006,6.3957354,0.3361761,6.0480694,32.1456226,32.1456226,204652433.3333333,0.5,11879000.0,0.3333333,4.0471683,69.7249628,69.7249628,5.9631123,2.0,5.5356874000000005,2.0,5.5356874000000005,2.3538042000000003,USD,ILS,1.0,0.3054407,0,0,0,0,2912.0,1590.0,3086.0,2494.5389999999998,16.7349959,83.1446541,-5.6383668,1.7673796999999998,30.477486199999998,1.3560232,1.0,0.6846612,0.5,0.0093277,1.0,0.009762700000000001,1.0,25137.847580200003,2.0,14039.072205200002,2.0,1.1534263,1.0,0.49558019999999997,0.5,0.6946611999999999,0.0197627,14039.082205200002,0.5055801999999999,0.6001207,2185933400.0,1.0,3435545200.0,1.5,3435545200.0,1114417200.0,2.0,910557400.0,1.5,910557400.0,0.1519696,0.2960821,232487200.0,-37323666.66666671,-37323666.66666671,1628724800.0,1.0,2524987800.0,1.5,2524987800.0,2.7492626000000002,None
TLV:ECP,ELECTRA CONSUMER P,Consumer Cyclical,Israel,42.677090500000006,6.955783323032112e-05,2300119466.6666665,0.0,209698866.6666667,168998733.3333333,1.0,2336645000.0,0.0,313325000.0,0.0,663852000.0,1.0,313325000.0,663852000.0,2336645000.0,2300119466.6666665,1.0,209698866.6666667,2336645000.0,1.0,313325000.0,1.0,313325000.0,2336645000.0,0.6066052,0.6066052,12.153777,12.153777,12.153777,0.3539203,3.539203e-14,12.153777,6.955785748499429e-05,6.9576337,6.8787828,271966598.0288863,278131000.0,163502933.3333333,278131000.0,0.10597000000000001,0.09908660000000001,0.0,0.0943165,1.0,0.10079099999999999,2.4290065192552692e-11,0.25642,0.47916000000000003,0.0,13.214,15730.0,0.0008401,6.003289,21991100,145279008,6.606263799999999,1616,1849354318,107874653229,89900.37623760001,0.9129999999999999,0.47200000000000003,8.0087825,0.28769770000000006,8.0087825,0.28769770000000006,2.6869456,16.6419054,0.42592440000000004,6.7762885,4.523268700000001,4.523268700000001,317617000.0,1.0,-73636000.0,0.5,5.8225924000000004,2511481.2296082,2511481.2296082,2.8614452,1.0,5.068304299999999,1.0,5.068304299999999,2.2522895,USD,ILS,1.0,0.3054407,0,0,0,0,15730.0,8965.0,19000.0,16722.908,-5.9374123,75.46012270000001,-17.2105263,1.3482809999999998,6.0073442,1.3710983,1.0,0.6620564,0.5,0.0756498,1.0,0.0685516,1.0,9.0280196,6.0,2.0992083,1.0,1.0642483,1.0,0.44752709999999996,0.5,0.6720564,0.07855160000000001,2.1092082999999997,0.45752709999999996,0.5647916999999999,2393941333.333333,1.0,6252205300.0,1.5,6252205300.0,612377866.6666666,1.0,624808733.3333334,1.0,624808733.3333334,0.15011429999999998,0.6014735,77177800.0,-341689866.6666667,-341689866.6666667,1754999800.0,1.0,4864348200.0,1.5,4864348200.0,3.7291154000000004,None
TLV:SRAC,S.R ACCORD,Financial Services,Israel,0.8451595,7.042221656132916e-05,100239610.3768533,4.0,15222960.8608667,-80089809.5741333,0.5,31785991.8862,1.0,19484673.1344,1.0,-363070436.7674667,0.375,19484673.1344,-363070436.7674667,31785991.8862,100239610.3768533,4.0,15222960.8608667,31785991.8862,1.0,19484673.1344,1.0,19484673.1344,31785991.8862,4.1246712,4.1246712,12.306184,12.306184,12.306184,2.248141,2.248141e-13,12.306184,7.043010521388677e-05,0.0,100000.0,0.0,1521000.0,702866.6666667,1521000.0,0.61338,95.86893509999999,156.856875,1.7187653000000003,2.75,32.7346935,7.888877371721988e-09,0.1,0.63807,0.0,4.592,5614.0,0.0008179999999999999,3.0271054,13545800,63792000,4.709356400000001,37,428957869,23380666319,1724108.1081081,0.168,0.24,0.3394522,0.2531472,0.3394522,0.2531472,0.2108631,4.8419828,0.2432868,5.1824110999999995,58.361023100000004,58.361023100000004,-51727278.5043867,0.5,-104596335.0708,0.5,12058.8249278,410107.934728,410107.934728,6.088482099999999,2.0,5.248823000000001,2.0,5.248823000000001,2.292031,ILS,ILS,0.3054407,0.3054407,0,0,0,0,5614.0,4613.0,7297.0,6201.4043,-9.4721175,21.6995448,-23.064273,0.7459015999999999,0.7469015999999999,2.7238776000000002,2.0,0.691396,0.5,0.0312818,0.1666667,0.0370225,1.0,6.5215385,1.0,1.6303846000000002,1.0,3.1102636,2.0,3.3178326,2.0,0.701396,0.0470225,1.6403846000000002,3.3278326000000003,2.0146143,436462501.9465733,2.0,424791592.43686,1.5,424791592.43686,114192100.8274267,2.0,117057277.13241999,1.5,117057277.13241999,0.1458688,0.2664542,239075866.6666667,352819266.6666667,352819266.6666667,161135200.55957332,1.0,307734315.30443996,1.5,307734315.30443996,6.7424776,None
TLV:KLIL,KLIL INDUSTRIES,Basic Materials,Israel,4.2746499,7.055068390517051e-05,114040296.7995267,1.0,15284598.7941267,66105818.0060333,1.0,353262328.6362,3.0,17311767.9946,1.0,296681271.6054,1.0,17311767.9946,296681271.6054,353262328.6362,114040296.7995267,1.0,15284598.7941267,353262328.6362,3.0,17311767.9946,1.0,17311767.9946,353262328.6362,0.4569393,0.4569393,12.32732,12.32732,12.32732,0.5551321,5.5513210000000004e-14,12.32732,7.055106965776317e-05,2.1338087000000003,2.1155106,83971823.0747209,85412000.0,80477533.3333333,85412000.0,0.14702,0.634109,4.75,4.018573399999999,27.4725,1.6009008,3.858081058706607e-10,0.18707000000000001,0.64763,0.0,24.612,30730.0,0.0008009,2.0308986,2309420,56678000,24.542092800000002,343,176106747,21401559775,165241.98250729998,1.103,0.267,-0.0500289,-0.0343541,-0.0500289,-0.0343541,0.8147428000000001,9.2763103,0.1916615,4.6279159000000005,15.130321400000001,15.130321400000001,21003670.4609267,1.0,18818506.9677,1.0,8.3845701,9.3581679,9.3581679,0.2907175,1.0,0.1412277,0.5,0.1412277,0.3768027,ILS,ILS,0.3054407,0.3054407,0,0,0,0,30730.0,24000.0,35050.0,31109.433999999997,-1.219675,28.0416667,-12.3252496,1.2180995000000001,3.2666055,4.4915979,1.0,4.5901324,1.0,0.5092574000000001,1.0,0.6453401999999999,1.0,0.1302044,1.0,0.5861368,4.0,3.9166891,1.0,8.258409200000001,2.0,4.6001324,0.6553401999999999,0.5961368,8.2684092,6.4342708,123305270.2780533,1.0,199353997.57762,1.5,199353997.57762,94568370.72367328,1.0,102962980.7461933,1.0,102962980.7461933,0.18683929999999999,0.2681358,215633333.3333333,237727466.6666667,237727466.6666667,27501106.8448933,1.0,43655020.415290006,1.5,43655020.415290006,17.3442276,None
TLV:FORTY,FORMULA SYST(1985),Technology,Israel,0.021965400000000003,7.076529411718314e-05,7097845066.666667,4.0,40304666.66666671,599962400.0,2.0,6120873000.0,3.0,48174000.0,1.0,324358000.0,1.0,48174000.0,324358000.0,6120873000.0,7097845066.666667,4.0,40304666.66666671,6120873000.0,3.0,48174000.0,1.0,48174000.0,6120873000.0,0.7645181,0.7645181,37.0948659,37.0948659,37.0948659,0.0086089,8.608899999999999e-16,12.364955300000002,7.076646202787208e-05,6.4368573,9.655286,121160448.70456491,0.0,231024666.6666667,0.0,0.02361,13.891902800000002,588.2132813,0.6201438,27.4725,4.8462189,1.1679115498246969e-09,0.41381,0.37577,0.0,3.096,37010.0,8.37e-05,3.5124233,15294300,48174000,3.1498009,15101,1559785040,1756473134,3190.1198596,0.127,0.228,0.4778743,0.13256310000000002,0.4778743,0.13256310000000002,0.2147186,4.8837736,0.20414079999999998,4.7681941,172.7603894,172.7603894,443487066.6666667,2.0,110871766.6666667,1.0,3.5170925000000004,14.068370000000002,14.068370000000002,2.7088821,1.0,1.3758868999999998,0.5,1.3758868999999998,1.1739821000000001,USD,ILS,1.0,0.3054407,0,0,0,0,37010.0,141.0,37600.0,266.7,13777.015373100001,26148.2269504,-1.5691489,1.9684988999999997,58.18500129999999,1.8093747,1.0,3.5917697,2.0,0.0064887,3.0,0.0016222,1.0,0.8950657,2.0,0.42210790000000004,1.0,1.4825003,1.0,0.745553,0.5,3.6017697,0.011622200000000001,0.43210790000000004,0.7555529999999999,2.1786613,4454720933.333333,2.0,2414385733.333333,1.0,2414385733.333333,907550666.6666666,2.0,488974133.3333333,1.0,488974133.3333333,0.1199529,0.1985205,333144666.6666667,363359133.3333333,363359133.3333333,2476401466.6666665,2.0,1344035466.6666667,1.0,1344035466.6666667,1.9630508000000002,None
TLV:LUMI,BK LEUMI LE ISRAEL,Financial Services,Israel,0.4998545999999999,7.082498155482964e-05,3609250212.9066663,1.0,826522534.2,19412955658.04,2.0,13426867731.3,3.0,2838765865.8,2.0,62387332017.45001,1.5,2838765865.8,62387332017.45001,13426867731.3,3609250212.9066663,1.0,826522534.2,13426867731.3,3.0,2838765865.8,2.0,2838765865.8,13426867731.3,-2.3155459,103.11990829999999,12.361332,12.48,12.376165499999999,0.9449105999999999,9.449106e-14,12.376165499999999,7.08306196550836e-05,0.0,100000.0,0.0,163000000.0,271600000.0,163000000.0,0.31714000000000003,1.0183948,4.75,68.848097,200.8926563,23.3955439,5.638194745029105e-09,0.43895,5e-05,2.5,2.524,3047.0,0.0008283999999999999,1.1588174,1452899968,4647000064,3.1984307999999997,10000000,1384577369423,1384577369423,464.70000639999995,1.402,0.637,-0.2033138,-0.1173402,-0.2033138,-0.1173402,1.0006715,10.253357199999998,0.44841499999999995,6.9463793,12.367859900000001,12.367859900000001,2163192125.54,1.0,4084353040.4,1.0,640.0621346,338.9955167,338.9955167,13.0370772,1.0,13.5636698,1.0,13.5636698,3.6838888,ILS,ILS,0.3054407,0.3054407,0,0,0,0,3047.0,1738.0,3122.0,2644.6526,15.2136201,75.3164557,-2.4023062000000004,1.8916185,45.8143271,1.0780406,1.0,1.0745533999999999,1.0,0.4512771,1.0,0.3750217,1.0,42.9947958,2.0,32.2824253,2.0,0.14609570000000002,0.5,0.3358335,1.0,1.0845534,0.3850217,32.292425300000005,0.3458335,0.7151935,313414819992.18665,2.0,265221246034.24,1.5,265221246034.24,22265120189.213333,2.0,18195469027.84,1.5,18195469027.84,0.1107034,0.256015,-312855400000.0,-334904133333.3333,-334904133333.3333,290847598587.96,2.0,246823666895.21,1.5,246823666895.21,1.1152052,None
TLV:EXPO,EXPORT INVESTMENT,Financial Services,Israel,15.392560099999999,7.132828221618943e-05,153927573.82268,1.0,12248945.853106698,277220545.02188,2.0,151620763.48,1.0,10969291.8591,1.0,877076940.7791,1.5,10969291.8591,877076940.7791,151620763.48,153927573.82268,1.0,12248945.853106698,151620763.48,1.0,10969291.8591,1.0,10969291.8591,151620763.48,-0.2868088,90.3405971,12.463131,12.463131,12.463131,0.275937,2.75937e-14,12.463131,7.13283360320676e-05,0.0,100000.0,0.0,6637000.0,17372733.333333302,6637000.0,0.07235,0.3317314,4.75,0.263185,2.75,0.2234221,5.384347188198379e-11,0.01,0.81116,0.0,3.187,3970.0,0.0008027999999999999,0.6508488,11290300,35913000,3.1808721,572,13697510300,13697510300,62784.965035,0.922,0.071,0.0919677,-0.021049900000000003,0.0919677,-0.021049900000000003,0.7144919,8.702762400000001,0.0479875,2.4406055,17.4433475,17.4433475,76959714.3686733,1.0,85975295.51565,0.5,177.98286299999998,159.3191418,159.3191418,42.658983,2.0,43.0091309,2.0,43.0091309,6.559134700000001,ILS,ILS,0.3054407,0.3054407,0,0,0,0,3970.0,1848.0,4121.0,3001.837,32.2523508,114.8268398,-3.6641592000000003,1.8671359,42.3697242,1.0568963,1.0,1.0563003999999998,1.0,1156.0581006,2.0,73.1575535,1.0,158.4154756,2.0,50.2485309,1.0,0.26481059999999995,1.0,0.2565485,1.0,1.0663003999999998,73.1675535,50.258530900000004,0.2665485,0.6664244,4426351408.352453,1.0,4700265476.34598,1.0,4700265476.34598,393413730.41400003,2.0,310353041.68996,1.5,310353041.68996,0.1023338,0.1353446,-8475894666.666667,-9115772466.666666,-9115772466.666666,4187941970.954061,1.0,4449803919.08156,1.0,4449803919.08156,1e-05,None
TLV:POLI,POALIM,Financial Services,Israel,1.4072516000000002,7.150092854951231e-05,3589722370.82,1.0,641303293.72,19403059379.36,2.0,11681274130.8,3.0,1965816345.2,2.0,59302533667.8,1.5,1965816345.2,59302533667.8,11681274130.8,3589722370.82,1.0,641303293.72,11681274130.8,3.0,1965816345.2,2.0,1965816345.2,11681274130.8,-2.5696726,108.8547751,12.861272,9.920382,12.4936608,0.9974603999999999,9.974604e-14,12.4936608,7.150306257818124e-05,0.0,100000.0,0.0,622000000.0,586466666.6666666,622000000.0,0.25243000000000004,0.8455021,4.75,25.465600600000002,89.285625,8.8555109,2.1341284149811097e-09,0.39845,0.11352999999999999,3.14,2.4219999999999997,3060.0,0.0007915,1.0190728999999998,1336450048,3217999872,2.4078714,8708,1271562467887,1271562467887,369545.2310519,6.0520000000000005,0.589,-0.009499299999999999,-0.0510824,-0.009499299999999999,-0.0510824,4.5366252000000005,21.5493549,0.4289794,6.7996519,2.7539548,2.7539548,623200841.5666668,0.5,2337843117.8,0.5,2040.3734769,543.9041047000001,543.9041047000001,11.9365155,1.0,24.963763600000004,2.0,24.963763600000004,4.997375099999999,ILS,ILS,0.3054407,0.3054407,0,0,0,0,3060.0,2052.0,3145.0,2779.475,10.0927333,49.122807,-2.7027027,1.8444648000000001,39.375147600000005,1.0841381,1.0,0.5400897,0.5,0.2405827,1.0,0.0250517,1.0,78.6185917,2.0,24.7531905,1.0,0.15982939999999998,0.5,0.7120693,2.0,0.5500897,0.0350517,24.7631905,0.7220693,0.6360795,307389167313.4401,2.0,248025301153.08005,1.5,248025301153.08005,23729036376.173336,2.0,18391745221.66,1.5,18391745221.66,0.1079259,0.20688579999999998,-291883800000.0,-298311066666.6667,-298311066666.6667,283630279199.52,2.0,229622193537.38004,1.5,229622193537.38004,1.1305596000000002,None
